chr_x	start_x	end_x	chr_y	start_y	end_y	Replicate	Seq_Depth	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale
chr15	51980000	51990000	chr15	52160000	52170000	8	200000000	6466	6468	6466_6468	0.174310996943975	2.59920766833995
chr15	57340000	57370000	chr15	57520000	57550000	8	200000000	6474	6475	6474_6475	0.079567718036838	2.11121265723663
chr15	66940000	66970000	chr15	67290000	67320000	8	200000000	6500	6501	6500_6501	0.147899107094271	2.11121265723663
chr15	67660000	67670000	chr15	67800000	67840000	8	200000000	6503	6504	6503_6504	0.0778553235010116	2.11121265723663
chr15	67850000	67880000	chr15	68150000	68170000	8	200000000	6505	6507	6505_6507	0.0331052115413168	2.59920766833995
chr15	68550000	68580000	chr15	68670000	68690000	8	200000000	6508	6509	6508_6509	0.195194334836248	2.11121265723663
chr15	68550000	68580000	chr15	68850000	68910000	8	200000000	6508	6511	6508_6511	0.0988160172669319	2.11121265723663
chr15	68730000	68750000	chr15	68850000	68910000	8	200000000	6510	6511	6510_6511	0.104863482687019	2.59920766833995
chr15	69040000	69080000	chr15	69380000	69400000	8	200000000	6512	6514	6512_6514	0.0939476454510347	2.11121265723663
chr15	80570000	80590000	chr15	80770000	80800000	8	200000000	6557	6559	6557_6559	0.148976313537217	2.59920766833995
chr15	80570000	80590000	chr15	80950000	80980000	8	200000000	6557	6561	6557_6561	0.169818433868466	2.11121265723663
chr15	82840000	82860000	chr15	82980000	83000000	8	200000000	6566	6567	6566_6567	0.0420112818807875	2.59920766833995
chr15	90310000	90340000	chr15	90480000	90510000	8	200000000	6588	6589	6588_6589	0.0622186571095776	2.11121265723663
chr15	90640000	90680000	chr15	90880000	90910000	8	200000000	6591	6592	6591_6592	0.148530203887454	2.11121265723663
chr15	92780000	92800000	chr15	92930000	92960000	8	200000000	6606	6607	6606_6607	0.121381750995196	2.59920766833995
chr15	93030000	93060000	chr15	93980000	94000000	8	200000000	6608	6613	6608_6613	0.0871134337255277	2.59920766833995
chr15	93980000	94000000	chr15	94090000	94130000	8	200000000	6613	6614	6613_6614	0.136070920029104	2.11121265723663
chr15	99100000	99110000	chr15	99190000	99200000	8	200000000	6632	6633	6632_6633	0.189322293090541	2.11121265723663
chr15	99940000	99970000	chr15	100300000	100330000	8	200000000	6639	6642	6639_6642	0.112886452433191	2.59920766833995
chr15	100620000	100720000	chr15	100840000	100880000	8	200000000	6643	6644	6643_6644	0.154863812484773	2.11121265723663
chr15	101000000	101030000	chr15	101250000	101270000	8	200000000	6645	6648	6645_6648	0.138981692939315	2.59920766833995
chr16	810000	860000	chr16	1040000	1110000	8	200000000	2125	2126	2125_2126	0.143146985828158	2.11121265723663
chr16	3190000	3210000	chr16	3480000	3500000	8	200000000	2133	2136	2133_2136	0.169393754695449	2.11121265723663
chr16	3660000	3710000	chr16	3850000	3900000	8	200000000	2138	2141	2138_2141	0.124823075468228	2.59920766833995
chr16	8650000	8680000	chr16	8780000	8800000	8	200000000	2166	2167	2166_2167	0.0476670042642698	2.11121265723663
chr16	11380000	11420000	chr16	11630000	11670000	8	200000000	2183	2186	2183_2186	0.0948754319197305	3.2
chr16	11520000	11540000	chr16	11630000	11670000	8	200000000	2184	2186	2184_2186	0.146703207936611	2.11121265723663
chr16	19170000	19210000	chr16	19350000	19380000	8	200000000	2222	2223	2222_2223	0.187013889855226	2.59920766833995
chr16	19570000	19610000	chr16	19860000	19890000	8	200000000	2225	2227	2225_2227	0.0228885860039746	2.11121265723663
chr16	19700000	19730000	chr16	19860000	19890000	8	200000000	2226	2227	2226_2227	0.0567402578945868	2.11121265723663
chr16	19900000	19910000	chr16	20370000	20400000	8	200000000	2228	2231	2228_2231	0.0355186462344261	2.59920766833995
chr16	23170000	23210000	chr16	23420000	23440000	8	200000000	2244	2248	2244_2248	0.020656223134576	2.11121265723663
chr16	27130000	27170000	chr16	27340000	27380000	8	200000000	2266	2269	2266_2269	0.143487171766939	2.11121265723663
chr16	27200000	27240000	chr16	27340000	27380000	8	200000000	2268	2269	2268_2269	0.106012542003813	2.11121265723663
chr16	30090000	30130000	chr16	30400000	30450000	8	200000000	2278	2279	2278_2279	0.0960741787731175	2.11121265723663
chr16	52180000	52210000	chr16	52970000	52980000	8	200000000	2300	2302	2300_2302	0.199016774708551	2.11121265723663
chr16	52180000	52210000	chr16	52900000	52930000	8	200000000	2300	2301	2300_2301	0.129703353462069	2.11121265723663
chr16	55450000	55490000	chr16	55680000	55710000	8	200000000	2305	2306	2305_2306	0.0751780008437391	2.11121265723663
chr16	66950000	67020000	chr16	67130000	67220000	8	200000000	2324	2325	2324_2325	0.145658892705308	2.11121265723663
chr16	66950000	67020000	chr16	67130000	67220000	8	200000000	2324	2325	2324_2325	0.155686251477661	2.11121265723663
chr16	66950000	67020000	chr16	67130000	67220000	8	200000000	2324	2325	2324_2325	0.162750594445749	2.11121265723663
chr16	68830000	68840000	chr16	69110000	69130000	8	200000000	2343	2345	2343_2345	0.11323475262713	2.11121265723663
chr16	69140000	69170000	chr16	69290000	69320000	8	200000000	2346	2347	2346_2347	0.0660285282288184	2.59920766833995
chr16	70340000	70390000	chr16	70470000	70530000	8	200000000	2350	2351	2350_2351	0.123270371168561	2.11121265723663
chr16	70470000	70530000	chr16	70650000	70670000	8	200000000	2351	2352	2351_2352	0.120929277930576	2.11121265723663
chr16	72820000	72850000	chr16	73040000	73060000	8	200000000	2353	2354	2353_2354	0.11323475262713	2.11121265723663
chr16	74990000	75010000	chr16	75100000	75120000	8	200000000	2362	2363	2362_2363	0.0825777028466526	2.11121265723663
chr16	77230000	77260000	chr16	77560000	77600000	8	200000000	2368	2371	2368_2371	0.0483550432224862	2.11121265723663
chr16	81380000	81420000	chr16	81690000	81730000	8	200000000	2380	2383	2380_2383	0.0132423031778104	3.67583473599051
chr16	85810000	85840000	chr16	86000000	86020000	8	200000000	2405	2406	2405_2406	0.0620543549983966	2.11121265723663
chr16	89310000	89350000	chr16	89490000	89510000	8	200000000	2416	2417	2416_2417	0.0346848243072755	2.11121265723663
chr17	780000	810000	chr17	970000	1010000	8	200000000	800	801	800_801	0.0646246321046959	3.2
chr17	2010000	2080000	chr17	2230000	2270000	8	200000000	807	810	807_810	0.0523564841145754	3.2
chr17	4200000	4230000	chr17	4400000	4420000	8	200000000	822	825	822_825	0.0283585716920784	2.11121265723663
chr17	5560000	5610000	chr17	6400000	6440000	8	200000000	833	844	833_844	0.0452569783745084	2.59920766833995
chr17	7040000	7070000	chr17	7160000	7200000	8	200000000	849	850	849_850	0.184025000852618	2.11121265723663
chr17	7710000	7750000	chr17	7960000	8020000	8	200000000	855	858	855_858	0.0785114168195209	2.11121265723663
chr17	7800000	7830000	chr17	7960000	8020000	8	200000000	856	858	856_858	0.181335183514198	2.11121265723663
chr17	7860000	7880000	chr17	7960000	8020000	8	200000000	857	858	857_858	0.18026402253146	2.11121265723663
chr17	10880000	10920000	chr17	11120000	11160000	8	200000000	880	882	880_882	0.0563672140829008	2.11121265723663
chr17	17330000	17370000	chr17	17620000	17640000	8	200000000	914	919	914_919	0.0325416056965233	2.11121265723663
chr17	17830000	17900000	chr17	18000000	18040000	8	200000000	924	925	924_925	0.0537051175462246	2.11121265723663
chr17	19500000	19530000	chr17	19730000	19770000	8	200000000	928	929	928_929	0.0590945256332344	4.22242531447326
chr17	28960000	28980000	chr17	29090000	29130000	8	200000000	949	950	949_950	0.102096997306842	2.11121265723663
chr17	31420000	31460000	chr17	31530000	31590000	8	200000000	962	963	962_963	0.167669266631009	2.11121265723663
chr17	31530000	31590000	chr17	31820000	31870000	8	200000000	963	965	963_965	0.0819015696549616	3.67583473599051
chr17	33760000	33800000	chr17	34120000	34150000	8	200000000	977	982	977_982	0.122753303201313	3.67583473599051
chr17	35600000	35620000	chr17	35730000	35760000	8	200000000	999	1000	999_1000	0.0832114560329277	2.11121265723663
chr17	42820000	42840000	chr17	42930000	42960000	8	200000000	1061	1062	1061_1062	0.176948132942376	2.11121265723663
chr17	44200000	44220000	chr17	44330000	44350000	8	200000000	1070	1071	1070_1071	0.101280126088363	2.11121265723663
chr17	44530000	44540000	chr17	44660000	44680000	8	200000000	1072	1073	1072_1073	0.165011799398389	2.11121265723663
chr17	45210000	45240000	chr17	45380000	45410000	8	200000000	1077	1079	1077_1079	0.0461251993731787	2.11121265723663
chr17	48320000	48370000	chr17	48590000	48630000	8	200000000	1091	1094	1091_1094	0.0303649218358728	2.59920766833995
chr17	48670000	48690000	chr17	48790000	48800000	8	200000000	1095	1097	1095_1097	0.192990561696418	2.11121265723663
chr17	49530000	49580000	chr17	49690000	49720000	8	200000000	1101	1102	1101_1102	0.104864407844222	2.59920766833995
chr17	49840000	49880000	chr17	49990000	50010000	8	200000000	1104	1105	1104_1105	0.0679388992910441	2.11121265723663
chr17	56570000	56590000	chr17	56710000	56730000	8	200000000	1142	1143	1142_1143	0.126158695452958	2.11121265723663
chr17	57120000	57160000	chr17	57720000	57750000	8	200000000	1146	1151	1146_1151	0.0238838563252895	2.11121265723663
chr17	57120000	57160000	chr17	57630000	57670000	8	200000000	1146	1150	1146_1150	0.0298908103821909	2.11121265723663
chr17	59310000	59340000	chr17	59430000	59460000	8	200000000	1163	1164	1163_1164	0.162137289268748	2.11121265723663
chr17	63420000	63440000	chr17	63600000	63630000	8	200000000	1176	1177	1176_1177	0.0687223854593066	2.59920766833995
chr17	64130000	64160000	chr17	64280000	64320000	8	200000000	1179	1180	1179_1180	0.194962721666255	2.59920766833995
chr17	64280000	64320000	chr17	64410000	64430000	8	200000000	1180	1181	1180_1181	0.0944994082387663	2.11121265723663
chr17	72970000	72990000	chr17	73150000	73200000	8	200000000	1226	1227	1226_1227	0.189214876965465	2.11121265723663
chr17	73250000	73270000	chr17	73360000	73370000	8	200000000	1228	1229	1228_1229	0.0691430960862312	2.11121265723663
chr17	75280000	75290000	chr17	75520000	75530000	8	200000000	1238	1240	1238_1240	0.0919690728545907	2.11121265723663
chr17	76100000	76130000	chr17	76250000	76320000	8	200000000	1247	1248	1247_1248	0.0636236771759883	2.11121265723663
chr17	77040000	77100000	chr17	77220000	77250000	8	200000000	1253	1254	1253_1254	0.0185329081356425	2.11121265723663
chr17	77320000	77340000	chr17	77470000	77500000	8	200000000	1255	1257	1255_1257	0.101830932886395	2.59920766833995
chr17	77530000	77550000	chr17	77810000	77820000	8	200000000	1258	1259	1258_1259	0.172968348933891	2.59920766833995
chr17	78250000	78270000	chr17	78430000	78440000	8	200000000	1262	1264	1262_1264	0.183462359471627	3.2
chr17	79060000	79100000	chr17	79370000	79410000	8	200000000	1269	1272	1269_1272	0.0467511528532168	3.67583473599051
chr17	79160000	79180000	chr17	79370000	79410000	8	200000000	1271	1272	1271_1272	0.0836570390685822	2.11121265723663
chr17	79420000	79430000	chr17	79560000	79570000	8	200000000	1273	1274	1273_1274	0.155545475833628	2.11121265723663
chr17	82780000	82820000	chr17	82920000	82940000	8	200000000	1299	1300	1299_1300	0.184955030795484	2.11121265723663
chr18	12380000	12410000	chr18	12640000	12670000	8	200000000	6928	6929	6928_6929	0.0937398486949922	2.11121265723663
chr18	13200000	13230000	chr18	13490000	13540000	8	200000000	6932	6936	6932_6936	0.172921190055616	2.11121265723663
chr18	27360000	27410000	chr18	27580000	27610000	8	200000000	6949	6950	6949_6950	0.113039495639268	4.22242531447326
chr18	61630000	61640000	chr18	61880000	61890000	8	200000000	6979	6980	6979_6980	0.177833018995662	2.11121265723663
chr19	780000	860000	chr19	980000	1000000	8	200000000	1302	1303	1302_1303	0.148382025719547	3.2
chr19	1500000	1550000	chr19	1800000	1830000	8	200000000	1306	1310	1306_1310	0.123420931160017	2.59920766833995
chr19	2450000	2480000	chr19	2590000	2630000	8	200000000	1317	1318	1317_1318	0.0565234508711664	2.11121265723663
chr19	3300000	3330000	chr19	3440000	3480000	8	200000000	1322	1323	1322_1323	0.0564919283274046	3.2
chr19	6620000	6630000	chr19	6880000	6900000	8	200000000	1336	1341	1336_1341	0.16432664112056	2.11121265723663
chr19	7120000	7160000	chr19	7310000	7360000	8	200000000	1342	1344	1342_1344	0.0564919283274046	3.2
chr19	7550000	7570000	chr19	7650000	7700000	8	200000000	1345	1346	1345_1346	0.140364998920356	2.11121265723663
chr19	7650000	7700000	chr19	7790000	7810000	8	200000000	1346	1347	1346_1347	0.182984930160077	3.2
chr19	10250000	10280000	chr19	10380000	10400000	8	200000000	1360	1361	1360_1361	0.0662431113145222	2.11121265723663
chr19	11250000	11300000	chr19	11440000	11490000	8	200000000	1363	1365	1363_1365	0.154236779698239	3.2
chr19	12960000	12980000	chr19	13080000	13140000	8	200000000	1368	1369	1368_1369	0.100136647255186	3.2
chr19	13270000	13300000	chr19	13570000	13610000	8	200000000	1370	1373	1370_1373	0.0633430134706565	2.59920766833995
chr19	16040000	16070000	chr19	16180000	16190000	8	200000000	1382	1383	1382_1383	0.0582790667905288	2.11121265723663
chr19	16220000	16280000	chr19	16370000	16420000	8	200000000	1384	1385	1384_1385	0.161980457697325	2.59920766833995
chr19	16820000	16830000	chr19	17200000	17210000	8	200000000	1391	1400	1391_1400	0.144506431489007	2.11121265723663
chr19	17640000	17650000	chr19	17830000	17840000	8	200000000	1401	1402	1401_1402	0.169916480084849	2.11121265723663
chr19	33220000	33270000	chr19	33390000	33460000	8	200000000	1437	1438	1437_1438	0.0262264973858212	2.59920766833995
chr19	33390000	33460000	chr19	33750000	33800000	8	200000000	1438	1439	1438_1439	0.0560067971053205	2.11121265723663
chr19	33750000	33800000	chr19	34080000	34140000	8	200000000	1439	1442	1439_1442	0.166316521946558	3.67583473599051
chr19	35320000	35370000	chr19	35470000	35510000	8	200000000	1450	1451	1450_1451	0.0764872752621991	2.11121265723663
chr19	37390000	37430000	chr19	37530000	37550000	8	200000000	1466	1468	1466_1468	0.173643538134839	2.59920766833995
chr19	37480000	37490000	chr19	37610000	37620000	8	200000000	1467	1469	1467_1469	0.180007331888467	2.11121265723663
chr19	37880000	37910000	chr19	38080000	38130000	8	200000000	1470	1471	1470_1471	0.0730743977722236	2.11121265723663
chr19	46840000	46870000	chr19	46970000	47000000	8	200000000	1506	1507	1506_1507	0.0536671507534513	2.59920766833995
chr19	48650000	48680000	chr19	48810000	48830000	8	200000000	1524	1526	1524_1526	0.169391755588601	2.59920766833995
chr19	49230000	49260000	chr19	49390000	49420000	8	200000000	1528	1529	1528_1529	0.142547241972869	3.2
chr19	51470000	51500000	chr19	51640000	51670000	8	200000000	1538	1539	1538_1539	0.0744465548947837	2.59920766833995
chr19	53780000	53800000	chr19	54020000	54030000	8	200000000	1542	1543	1542_1543	0.168425445884014	2.59920766833995
chr19	55120000	55180000	chr19	55400000	55440000	8	200000000	1546	1549	1546_1549	0.0744465548947837	2.11121265723663
chr19	56410000	56450000	chr19	56530000	56560000	8	200000000	1552	1553	1552_1553	0.12874518853535	2.11121265723663
chr19	56780000	56790000	chr19	57010000	57020000	8	200000000	1557	1558	1557_1558	0.146254644674273	2.59920766833995
chr20	5520000	5570000	chr20	6040000	6080000	8	200000000	6669	6674	6669_6674	0.0783932028399968	2.11121265723663
chr20	8840000	8850000	chr20	9350000	9380000	8	200000000	6680	6681	6680_6681	0.123636761208252	3.2
chr20	12970000	12980000	chr20	13090000	13110000	8	200000000	6685	6686	6685_6686	0.106321933382608	2.11121265723663
chr20	17650000	17690000	chr20	17880000	17920000	8	200000000	6696	6697	6696_6697	0.0362746378084098	3.67583473599051
chr20	32510000	32540000	chr20	32640000	32670000	8	200000000	6744	6745	6744_6745	0.1205619704997	2.11121265723663
chr20	34570000	34590000	chr20	34730000	34770000	8	200000000	6761	6763	6761_6763	0.15122789363743	3.2
chr20	35980000	36010000	chr20	36120000	36150000	8	200000000	6774	6775	6774_6775	0.044133269620854	2.11121265723663
chr20	37250000	37280000	chr20	37360000	37400000	8	200000000	6783	6784	6783_6784	0.0867617828520785	2.11121265723663
chr20	37250000	37280000	chr20	37500000	37540000	8	200000000	6783	6785	6783_6785	0.0491667858941072	2.11121265723663
chr20	41150000	41190000	chr20	41330000	41360000	8	200000000	6797	6798	6797_6798	0.0395340556716532	2.59920766833995
chr20	46740000	46780000	chr20	47140000	47160000	8	200000000	6818	6821	6818_6821	0.122465222382973	2.59920766833995
chr20	46740000	46780000	chr20	47060000	47100000	8	200000000	6818	6820	6818_6820	0.134813694162377	2.11121265723663
chr20	48640000	48670000	chr20	48900000	48910000	8	200000000	6832	6834	6832_6834	0.0345218529159463	2.11121265723663
chr20	49320000	49360000	chr20	49480000	49540000	8	200000000	6835	6836	6835_6836	0.0390296938590679	3.2
chr20	50290000	50310000	chr20	50430000	50480000	8	200000000	6845	6847	6845_6847	0.110163832393118	2.11121265723663
chr20	50990000	51020000	chr20	51310000	51330000	8	200000000	6849	6851	6849_6851	0.118012334619196	3.67583473599051
chr20	51370000	51400000	chr20	51570000	51600000	8	200000000	6852	6853	6852_6853	0.102536017083757	3.2
chr20	54190000	54250000	chr20	54620000	54650000	8	200000000	6858	6859	6858_6859	0.137124021248652	2.11121265723663
chr20	57080000	57110000	chr20	57320000	57350000	8	200000000	6864	6865	6864_6865	0.0175128417444111	3.2
chr20	57590000	57660000	chr20	58170000	58230000	8	200000000	6868	6873	6868_6873	0.0110230133808246	2.59920766833995
chr20	57590000	57660000	chr20	58080000	58100000	8	200000000	6868	6872	6868_6872	0.0675758865177394	2.59920766833995
chr20	58030000	58040000	chr20	58170000	58230000	8	200000000	6871	6873	6871_6873	0.183895181434536	2.11121265723663
chr20	58880000	58890000	chr20	59000000	59010000	8	200000000	6874	6875	6874_6875	0.18748752091629	2.11121265723663
