chr	start	end	strand	gene_id	gene_name
chr6	27836260	27838260	+	ENSG00000233822.4	H2BC15
chr6	27837447	27839447	-	ENSG00000275221.1	H2AC15
chr6	27871405	27873405	-	ENSG00000275379.1	H3C11
chr6	27872699	27874699	-	ENSG00000275126.1	H4C13
chr6	27889882	27891882	-	ENSG00000197153.4	H3C12
chr6	27892257	27894257	-	ENSG00000278677.1	H2AC17
chr6	27891963	27893963	+	ENSG00000274641.1	H2BC17
chr6	27897004	27899004	-	ENSG00000238610.1	RNU7-26P
chr6	28114128	28116128	+	ENSG00000219392.1	ZNF602P
chr6	28123109	28125109	+	ENSG00000196812.5	ZSCAN16
chr6	28348447	28350447	+	ENSG00000189298.14	ZKSCAN3
chr6	28837369	28839369	-	ENSG00000225173.1	AL662890.1
chr6	29026180	29028180	-	ENSG00000223677.1	OR2AD1P
chr6	29707625	29709625	-	ENSG00000233916.1	ZDHHC20P1
chr6	29721275	29723275	+	ENSG00000204642.14	HLA-F
chr6	29722481	29724481	-	ENSG00000225864.1	AL645939.2
chr6	29726101	29728101	-	ENSG00000214922.9	HLA-F-AS1
chr6	29726169	29728169	-	ENSG00000239257.1	RPL23AP1
chr6	29849050	29851050	-	ENSG00000285799.1	AL645929.3
chr6	30675889	30677889	-	ENSG00000146112.12	PPP1R18
chr6	30718852	30720852	+	ENSG00000196230.13	TUBB
chr6	30722605	30724605	-	ENSG00000272540.1	AL662797.2
chr6	30727209	30729209	-	ENSG00000137312.15	FLOT1
chr6	30735804	30737804	-	ENSG00000201988.2	AL662797.1
chr6	30741429	30743429	+	ENSG00000272273.1	IER3-AS1
chr6	30742699	30744699	-	ENSG00000137331.12	IER3
chr6	30742290	30744290	+	ENSG00000228022.6	HCG20
chr6	30749538	30751538	+	ENSG00000263608.2	RN7SL353P
chr6	30839026	30841026	-	ENSG00000237923.1	LINC02570
chr6	30889383	30891383	+	ENSG00000284370.1	MIR4640
chr6	30906707	30908707	+	ENSG00000213780.11	GTF2H4
chr6	30906742	30908742	+	ENSG00000288473.1	AL669830.2
chr6	30912705	30914705	+	ENSG00000137411.18	VARS2
chr6	31081510	31083510	+	ENSG00000222895.1	RNU6-1133P
chr6	31137034	31139034	-	ENSG00000204538.4	PSORS1C2
chr6	31139227	31141227	+	ENSG00000238211.1	POLR2LP1
chr6	31194700	31196700	-	ENSG00000272501.1	AL662844.4
chr6	31196260	31198260	+	ENSG00000206344.7	HCG27
chr6	31199665	31201665	-	ENSG00000271821.1	AL662844.3
chr6	31365852	31367852	-	ENSG00000228432.1	DHFRP2
chr6	31365557	31367557	+	ENSG00000285647.1	AL671883.3
chr6	31368634	31370634	+	ENSG00000201658.1	RNU6-283P
chr6	31375919	31377919	+	ENSG00000230994.1	FGFR3P1
chr6	31378911	31380911	+	ENSG00000223702.1	ZDHHC20P2
chr6	31668667	31670667	+	ENSG00000240053.8	LY6G5B
chr6	31676184	31678184	-	ENSG00000204428.12	LY6G5C
chr6	31686455	31688455	-	ENSG00000204427.12	ABHD16A
chr6	31686462	31688462	-	ENSG00000204422.7	AL662899.3
chr6	31857159	31859159	-	ENSG00000204386.11	NEU1
chr6	31862692	31864692	-	ENSG00000204385.12	SLC44A4
chr6	31876308	31878308	+	ENSG00000237080.3	EHMT2-AS1
chr6	31879259	31881259	-	ENSG00000204371.11	EHMT2
chr6	32078008	32080008	-	ENSG00000252512.1	RNA5SP206
chr6	32253140	32255140	+	ENSG00000225914.3	TSBP1-AS1
chr6	32438378	32440378	+	ENSG00000204287.14	HLA-DRA
chr6	32705624	32707624	-	ENSG00000235040.1	MTCO3P1
chr6	32716505	32718505	+	ENSG00000232080.5	AL662789.1
chr6	32730258	32732258	-	ENSG00000226030.1	HLA-DQB3
chr6	32739891	32741891	+	ENSG00000237541.4	HLA-DQA2
chr6	32749412	32751412	-	ENSG00000263649.1	MIR3135B
chr6	32812263	32814263	-	ENSG00000241106.8	HLA-DOB
chr6	32813267	32815267	-	ENSG00000250264.1	AL669918.1
chr6	32878671	32880671	-	ENSG00000234515.1	PPP1R2P1
chr6	32968732	32970732	+	ENSG00000223837.2	AL645941.1
chr6	32971565	32973565	-	ENSG00000263756.1	AL645941.3
chr6	33003682	33005682	-	ENSG00000204252.14	HLA-DOA
chr6	33236299	33238299	+	ENSG00000223457.1	HTATSF1P1
chr6	33245575	33247575	-	ENSG00000272217.1	AL645940.1
chr6	33248034	33250034	+	ENSG00000232940.6	HCG25
chr6	33249772	33251772	-	ENSG00000223501.9	VPS52
chr6	33585606	33587606	-	ENSG00000197251.3	LINC00336
chr6	33693793	33695793	-	ENSG00000137288.10	UQCC2
chr6	33696628	33698628	+	ENSG00000266509.1	MIR3934
chr6	33770702	33772702	-	ENSG00000161904.12	LEMD2
chr6	33794173	33796173	-	ENSG00000096395.11	MLN
chr6	33798642	33800642	+	ENSG00000287089.1	AL138889.3
chr6	34018143	34020143	-	ENSG00000124493.14	GRM4
chr6	34188280	34190280	+	ENSG00000271231.1	KRT18P9
chr6	34217939	34219939	+	ENSG00000214810.4	CYCSP55
chr6	34235373	34237373	+	ENSG00000137309.20	HMGA1
chr6	34239173	34241173	+	ENSG00000276404.1	MIR6835
chr6	34245881	34247881	-	ENSG00000186577.14	SMIM29
chr6	34247035	34249035	+	ENSG00000225339.4	AL354740.1
chr6	34416954	34418954	-	ENSG00000124614.16	RPS10
chr6	34615038	34617038	+	ENSG00000216636.1	RPL7P25
chr6	35278677	35280677	-	ENSG00000217004.1	Z97832.1
chr6	35296318	35298318	+	ENSG00000023892.11	DEF6
chr6	35441544	35443544	+	ENSG00000227154.4	AL022721.1
chr6	35450838	35452838	+	ENSG00000112039.5	FANCE
chr6	35466901	35468901	+	ENSG00000198755.11	RPL10A
chr6	35469008	35471008	+	ENSG00000276712.1	MIR7111
chr6	35538338	35540338	+	ENSG00000228559.2	AL033519.4
chr6	35554373	35556373	+	ENSG00000219023.1	AL033519.3
chr6	35733367	35735367	-	ENSG00000232909.1	AL157823.2
chr6	35735532	35737532	+	ENSG00000157343.8	ARMC12
chr6	35764408	35766408	+	ENSG00000220734.1	AL157823.1
chr6	36621936	36623936	-	ENSG00000263894.1	MIR3925
chr6	36735550	36737550	+	ENSG00000220349.4	Z85996.1
chr6	36740275	36742275	-	ENSG00000124772.12	CPNE5
chr6	36766985	36768985	+	ENSG00000285888.1	Z85996.2
chr6	36840930	36842930	-	ENSG00000287891.1	Z85996.3
chr6	36854327	36856327	-	ENSG00000137168.8	PPIL1
chr6	36870370	36872370	+	ENSG00000198663.16	C6orf89
chr6	37004146	37006146	+	ENSG00000146192.15	FGD2
chr6	37043360	37045360	+	ENSG00000226976.3	COX6A1P2
chr6	37168652	37170652	+	ENSG00000137193.14	PIM1
chr6	37211678	37213678	-	ENSG00000172738.12	TMEM217
chr6	37211681	37213681	-	ENSG00000286105.1	AL353579.1
chr6	37482438	37484438	-	ENSG00000198937.9	CCDC167
chr6	38480192	38482192	+	ENSG00000226533.1	BTBD9-AS1
chr6	38585823	38587823	+	ENSG00000217227.1	AL079341.2
chr6	39298501	39300501	-	ENSG00000124780.14	KCNK17
chr6	39314198	39316198	-	ENSG00000095981.10	KCNK16
chr6	39352247	39354247	+	ENSG00000218986.1	AL136087.1
chr6	39619845	39621845	-	ENSG00000252990.1	RNU1-54P
chr6	39881304	39883304	-	ENSG00000235033.7	DAAM2-AS1
chr6	39899078	39901078	-	ENSG00000124615.20	MOCS1
chr6	40333275	40335275	+	ENSG00000204091.8	TDRG1
chr6	40343844	40345844	-	ENSG00000204092.2	LINC00951
chr6	41026395	41028395	-	ENSG00000124602.10	UNC5CL
chr6	41033127	41035127	-	ENSG00000124596.17	OARD1
chr6	41208213	41210213	-	ENSG00000184106.8	TREML3P
chr6	41380892	41382892	-	ENSG00000279284.1	AL136967.1
chr6	41597223	41599223	+	ENSG00000266494.1	MIR4641
chr6	41635382	41637382	+	ENSG00000112559.14	MDFI
chr6	41683478	41685478	-	ENSG00000112561.18	TFEB
chr6	41769676	41771676	-	ENSG00000137218.10	FRS3
chr6	41778849	41780849	+	ENSG00000124593.16	AL365205.1
chr6	41779282	41781282	+	ENSG00000278224.7	PRICKLE4
chr6	41786162	41788162	+	ENSG00000214736.7	TOMM6
chr6	41789396	41791396	-	ENSG00000164663.14	USP49
chr6	41789910	41791910	+	ENSG00000268745.1	AL365205.3
chr6	41919999	41921999	+	ENSG00000112578.10	BYSL
chr6	42028553	42030553	+	ENSG00000223946.1	AL513008.1
chr6	42049013	42051013	+	ENSG00000137413.16	TAF8
chr6	42182784	42184784	-	ENSG00000112599.9	GUCA1B
chr6	42224431	42226431	-	ENSG00000124496.12	TRERF1
chr6	42662662	42664662	+	ENSG00000206848.1	RNU6-890P
chr6	42878116	42880116	+	ENSG00000146223.15	RPL7L1
chr6	42889765	42891765	-	ENSG00000221821.4	C6orf226
chr6	42914489	42916489	+	ENSG00000171611.9	PTCRA
chr6	42927787	42929787	-	ENSG00000287825.1	AL035587.2
chr6	42927692	42929692	+	ENSG00000137161.17	CNPY3
chr6	43033397	43035397	-	ENSG00000272223.1	AL136304.1
chr6	43035696	43037696	-	ENSG00000240625.3	RN7SL403P
chr6	43037117	43039117	-	ENSG00000044090.9	CUL7
chr6	43039277	43041277	+	ENSG00000137171.15	KLC4
chr6	43506469	43508469	-	ENSG00000204052.4	LRRC73
chr6	43508202	43510202	+	ENSG00000171453.20	POLR1C
chr6	43604816	43606816	-	ENSG00000172432.19	GTPBP2
chr6	43628040	43630040	+	ENSG00000124688.13	MAD2L1BP
chr6	43670803	43672803	-	ENSG00000096080.11	MRPS18A
chr6	43705449	43707449	-	ENSG00000218107.1	AL136131.1
chr6	43722286	43724286	-	ENSG00000236961.1	AL136131.2
chr6	43768684	43770684	+	ENSG00000112715.23	VEGFA
chr6	43769929	43771929	-	ENSG00000272114.1	AL136131.3
chr6	44088742	44090742	-	ENSG00000183239.5	AL109615.1
chr6	44090287	44092287	-	ENSG00000287562.1	AL109615.4
chr6	44253596	44255596	-	ENSG00000157593.19	SLC35B2
chr6	44253706	44255706	-	ENSG00000284427.1	MIR4647
chr6	44257666	44259666	-	ENSG00000146232.17	NFKBIE
chr6	44341150	44343150	+	ENSG00000249481.7	SPATS1
chr6	45420579	45422579	-	ENSG00000271857.1	AL096865.1
chr6	46095504	46097504	-	ENSG00000231769.3	AL035701.1
chr6	46203229	46205229	+	ENSG00000229349.2	ACTG1P9
chr6	46220236	46222236	-	ENSG00000172348.14	RCAN2
chr6	46436810	46438810	+	ENSG00000226541.1	AL359633.1
chr6	46703701	46705701	-	ENSG00000146070.17	PLA2G7
chr6	46852022	46854022	-	ENSG00000069122.19	ADGRF5
chr6	46997208	46999208	-	ENSG00000153292.16	ADGRF1
chr6	47729327	47731327	-	ENSG00000226594.1	AL356421.2
chr6	47752328	47754328	-	ENSG00000216616.1	AL356421.1
chr6	47780482	47782482	+	ENSG00000124818.15	OPN5
chr6	49549146	49551146	+	ENSG00000197261.11	C6orf141
chr6	49833757	49835757	-	ENSG00000124812.15	CRISP1
chr6	50817223	50819223	+	ENSG00000008196.13	TFAP2B
chr6	50912212	50914212	-	ENSG00000230204.1	FTH1P5
chr6	51384782	51386782	-	ENSG00000270306.1	AL158050.2
chr6	51536655	51538655	-	ENSG00000214641.3	AL445529.1
chr6	52244960	52246960	+	ENSG00000218363.1	SLC25A20P1
chr6	52575287	52577287	+	ENSG00000225791.7	TRAM2-AS1
chr6	52655873	52657873	+	ENSG00000270382.1	AL109918.2
chr6	52662866	52664866	+	ENSG00000216775.3	AL109918.1
chr6	52669613	52671613	+	ENSG00000096092.6	TMEM14A
chr6	53050491	53052491	+	ENSG00000112146.16	FBXO9
chr6	53089461	53091461	+	ENSG00000242865.3	RN7SL244P
chr6	53153295	53155295	-	ENSG00000253026.1	RNU6-464P
chr6	53377003	53379003	+	ENSG00000218261.1	AL591034.1
chr6	53496841	53498841	-	ENSG00000001084.13	GCLC
chr6	53501609	53503609	+	ENSG00000249379.2	AL033397.2
chr6	53647416	53649416	-	ENSG00000124743.6	KLHL31
chr6	53792997	53794997	+	ENSG00000137269.15	LRRC1
chr6	55433869	55435869	-	ENSG00000146151.13	HMGCLL1
chr6	55939290	55941290	-	ENSG00000214604.3	NPM1P36
chr6	56276029	56278029	-	ENSG00000219095.1	DHFRP6
chr6	57028021	57030021	+	ENSG00000276576.1	MRPL30P1
chr6	57170826	57172826	+	ENSG00000112208.11	BAG2
chr6	57186492	57188492	-	ENSG00000112210.12	RAB23
chr6	57313305	57315305	+	ENSG00000146143.19	PRIM2
chr6	63570505	63572505	-	ENSG00000266680.1	AL135905.1
chr6	63570972	63572972	+	ENSG00000285976.2	AL135905.2
chr6	63612261	63614261	-	ENSG00000262651.1	AL513043.1
chr6	63615327	63617327	-	ENSG00000213309.3	RPL9P18
chr6	70214561	70216561	-	ENSG00000112280.16	COL9A1
chr6	70221258	70223258	+	ENSG00000253809.1	AL160262.1
chr6	70393381	70395381	+	ENSG00000237643.2	AL365226.1
chr6	71181112	71183112	+	ENSG00000207180.1	RNU6-411P
chr6	71342927	71344927	-	ENSG00000233237.8	LINC00472
chr6	74609949	74611949	-	ENSG00000218483.1	AL356277.1
chr6	75283514	75285514	+	ENSG00000225793.3	AL080250.1
chr6	75291359	75293359	-	ENSG00000118407.15	FILIP1
chr6	75920614	75922614	-	ENSG00000112706.12	IMPG1
chr6	75927013	75929013	+	ENSG00000200040.1	AL392166.1
chr6	77461253	77463253	-	ENSG00000135312.6	HTR1B
chr6	83160650	83162650	-	ENSG00000013375.16	PGM3
chr6	83209902	83211902	-	ENSG00000065833.9	ME1
chr6	83511034	83513034	+	ENSG00000146250.7	PRSS35
chr6	87469123	87471123	+	ENSG00000164414.18	SLC35A1
chr6	87486945	87488945	+	ENSG00000206715.1	RNU6-444P
chr6	87844150	87846150	+	ENSG00000240997.3	RN7SL183P
chr6	89253964	89255964	-	ENSG00000111886.11	GABRR2
chr6	89364116	89366116	-	ENSG00000025039.15	RRAGD
chr6	89948616	89950616	+	ENSG00000226455.1	AL121787.1
chr6	98829467	98831467	-	ENSG00000283010.1	AL589826.2
chr6	98833074	98835074	+	ENSG00000184486.10	POU3F2
chr6	105096322	105098322	-	ENSG00000112276.14	BVES
chr6	105401707	105403707	+	ENSG00000286084.2	AL096794.1
chr6	106270134	106272134	+	ENSG00000273744.1	AL022067.2
chr6	106282913	106284913	-	ENSG00000244710.3	RN7SL47P
chr6	106302676	106304676	+	ENSG00000252444.1	RNU6-344P
chr6	106358066	106360066	-	ENSG00000233941.1	AL356859.1
chr6	106359217	106361217	+	ENSG00000112297.16	CRYBG1
chr6	106447881	106449881	+	ENSG00000202386.1	RNA5SP211
chr6	106450996	106452996	-	ENSG00000282408.1	AL109920.3
chr6	106453328	106455328	+	ENSG00000200314.1	AL109920.1
chr6	106606216	106608216	+	ENSG00000200295.1	RNU6-527P
chr6	106969331	106971331	-	ENSG00000272398.6	CD24
chr6	107696799	107698799	-	ENSG00000280135.1	AL096816.1
chr6	107984589	107986589	-	ENSG00000224987.1	AL024507.1
chr6	107985159	107987159	-	ENSG00000253090.2	AL024507.2
chr6	107985311	107987311	-	ENSG00000231112.1	MTHFD2P3
chr6	108177371	108179371	+	ENSG00000279398.1	AL078596.1
chr6	108550518	108552518	-	ENSG00000271608.1	AL391646.1
chr6	108558335	108560335	+	ENSG00000118689.15	FOXO3
chr6	108781626	108783626	-	ENSG00000219565.2	ZNF259P1
chr6	108797429	108799429	+	ENSG00000286511.1	Z95118.2
chr6	108816180	108818180	+	ENSG00000231559.1	Z95118.1
chr6	108846916	108848916	+	ENSG00000118690.13	ARMC2
chr6	108855900	108857900	-	ENSG00000218872.1	AL445189.1
chr6	108907115	108909115	-	ENSG00000228834.1	AL445189.2
chr6	108996982	108998982	+	ENSG00000271730.1	AL390208.1
chr6	109059009	109061009	-	ENSG00000199944.1	RNU6-653P
chr6	109093610	109095610	+	ENSG00000183137.14	CEP57L1
chr6	109689812	109691812	+	ENSG00000112367.10	FIG4
chr6	110178641	110180641	+	ENSG00000168438.15	CDC40
chr6	110391271	110393271	-	ENSG00000203797.10	DDO
chr6	110922066	110924066	+	ENSG00000219329.1	AL357515.1
chr6	110957206	110959206	+	ENSG00000155115.7	GTF3C6
chr6	110980515	110982515	+	ENSG00000197498.13	RPF2
chr6	111227247	111229247	-	ENSG00000231046.1	AL360227.1
chr6	111257827	111259827	+	ENSG00000173214.7	MFSD4B
chr6	112325253	112327253	-	ENSG00000216663.3	AL365214.1
chr6	112345830	112347830	+	ENSG00000251258.2	RFPL4B
chr6	113428040	113430040	-	ENSG00000232316.2	LINC02518
chr6	113855845	113857845	+	ENSG00000277443.3	MARCKS
chr6	113867513	113869513	-	ENSG00000227502.3	MROCKI
chr6	113902632	113904632	+	ENSG00000175967.4	FO393415.1
chr6	116118409	116120409	-	ENSG00000123500.10	COL10A1
chr6	116243687	116245687	-	ENSG00000236326.1	AL050331.2
chr6	116249464	116251464	-	ENSG00000187189.11	TSPYL4
chr6	116267260	116269260	-	ENSG00000189241.7	TSPYL1
chr6	116569909	116571909	+	ENSG00000111832.13	RWDD1
chr6	117450630	117452630	-	ENSG00000226181.1	AL132671.1
chr6	117452317	117454317	+	ENSG00000164465.18	DCBLD1
chr6	117457234	117459234	-	ENSG00000207461.1	RNU6-253P
chr6	117559769	117561769	-	ENSG00000047932.14	GOPC
chr6	118546796	118548796	+	ENSG00000198523.6	PLN
chr6	118564160	118566160	+	ENSG00000286339.1	Z99496.2
chr6	118587570	118589570	+	ENSG00000217330.1	SSXP10
chr6	119157797	119159797	+	ENSG00000220139.1	AL022722.2
chr6	119348420	119350420	+	ENSG00000287100.1	AL078600.1
chr6	120461011	120463011	+	ENSG00000286540.1	AL096854.1
chr6	120839233	120841233	+	ENSG00000287992.1	AL357513.1
chr6	121434095	121436095	+	ENSG00000152661.9	GJA1
chr6	121857679	121859679	-	ENSG00000220184.2	HMGB3P18
chr6	122530623	122532623	-	ENSG00000277408.1	Z99129.2
chr6	125779661	125781661	+	ENSG00000111912.20	NCOA7
chr6	125797356	125799356	-	ENSG00000232131.1	NCOA7-AS1
chr6	125955270	125957270	+	ENSG00000111911.7	HINT3
chr6	125979312	125981312	-	ENSG00000251920.1	RNA5SP216
chr6	127117171	127119171	+	ENSG00000146374.14	RSPO3
chr6	128499027	128501027	+	ENSG00000224733.1	AL034349.1
chr6	129575632	129577632	-	ENSG00000146376.11	ARHGAP18
chr6	129755798	129757798	-	ENSG00000218689.2	RPL5P21
chr6	130012199	130014199	+	ENSG00000198945.8	L3MBTL3
chr6	130695812	130697812	+	ENSG00000229923.2	AL583803.1
chr6	130838847	130840847	-	ENSG00000079819.19	EPB41L2
chr6	131183825	131185825	-	ENSG00000218857.1	AL137222.1
chr6	131900463	131902463	+	ENSG00000236673.5	AL117378.1
chr6	131908691	131910691	+	ENSG00000280058.1	AL117378.2
chr6	131947676	131949676	-	ENSG00000118523.6	CCN2
chr6	131949446	131951446	+	ENSG00000227220.1	AL133346.1
chr6	132518330	132520330	-	ENSG00000225343.1	RPL21P66
chr6	132536790	132538790	+	ENSG00000237110.2	TAAR9
chr6	132768870	132770870	-	ENSG00000146409.12	SLC18B1
chr6	132813069	132815069	+	ENSG00000112306.8	RPS12
chr6	132813807	132815807	+	ENSG00000206754.1	SNORD101
chr6	132815302	132817302	+	ENSG00000221500.1	SNORD100
chr6	132815719	132817719	+	ENSG00000200534.1	SNORA33
chr6	134132073	134134073	+	ENSG00000266875.2	RN7SL408P
chr6	134168746	134170746	-	ENSG00000118515.11	SGK1
chr6	134634989	134636989	+	ENSG00000227723.1	AL596188.1
chr6	134916893	134918893	-	ENSG00000118514.14	ALDH8A1
chr6	134939892	134941892	+	ENSG00000240056.2	AL445190.1
chr6	134959878	134961878	-	ENSG00000112339.15	HBS1L
chr6	134978838	134980838	-	ENSG00000283409.1	MIR3662
chr6	135495922	135497922	+	ENSG00000231028.9	LINC00271
chr6	135618665	135620665	-	ENSG00000226540.2	GAPDHP73
chr6	136204978	136206978	+	ENSG00000277973.1	AL138828.2
chr6	136230524	136232524	-	ENSG00000146410.12	MTFR2
chr6	136316461	136318461	+	ENSG00000216519.2	AL023284.1
chr6	136335214	136337214	-	ENSG00000260418.1	AL023284.4
chr6	136362629	136364629	+	ENSG00000220660.2	AL023284.3
chr6	136543692	136545692	+	ENSG00000271765.1	RN7SKP299
chr6	136549161	136551161	+	ENSG00000272189.1	AL024508.1
chr6	136556546	136558546	-	ENSG00000197442.10	MAP3K5
chr6	136627566	136629566	+	ENSG00000234263.2	MAP3K5-AS1
chr6	136628743	136630743	+	ENSG00000212242.1	RNA5SP219
chr6	136782545	136784545	+	ENSG00000286646.1	AL121933.2
chr6	137691568	137693568	+	ENSG00000283265.1	AL356234.3
chr6	137704923	137706923	-	ENSG00000220412.1	AL356234.1
chr6	137729670	137731670	-	ENSG00000234956.7	LINC02539
chr6	137865714	137867714	+	ENSG00000118503.15	TNFAIP3
chr6	137942579	137944579	-	ENSG00000226004.1	LINC02528
chr6	137943866	137945866	+	ENSG00000229922.5	LINC02865
chr6	137993770	137995770	+	ENSG00000219463.1	RPSAP42
chr6	138421543	138423543	-	ENSG00000135540.11	NHSL1
chr6	138434713	138436713	-	ENSG00000266555.1	MIR3145
chr6	138821247	138823247	+	ENSG00000225415.2	ACKR4P1
chr6	139239561	139241561	-	ENSG00000164440.15	TXLNB
chr6	139371307	139373307	-	ENSG00000164442.10	CITED2
chr6	142944906	142946906	+	ENSG00000232618.2	AL355304.1
chr6	143038925	143040925	-	ENSG00000227192.1	AL023581.2
chr6	143422332	143424332	-	ENSG00000189007.16	ADAT2
chr6	143434716	143436716	+	ENSG00000218896.1	TUBB8P2
chr6	144004416	144006416	-	ENSG00000283122.1	HYMAI
chr6	144005727	144007727	+	ENSG00000276680.1	AL109755.2
chr6	144256534	144258534	-	ENSG00000216475.1	AL024474.1
chr6	144284201	144286201	+	ENSG00000152818.18	UTRN
chr6	146853483	146855483	+	ENSG00000227748.2	AL138916.1
chr6	147202925	147204925	+	ENSG00000164506.14	STXBP5
chr6	147507190	147509190	+	ENSG00000203727.4	SAMD5
chr6	148154620	148156620	-	ENSG00000287473.1	AL359382.2
chr6	148237085	148239085	-	ENSG00000224658.1	AL513164.1
chr6	148477193	148479193	+	ENSG00000215223.3	CYP51A1P3
chr6	148566878	148568878	-	ENSG00000217824.1	SNRPEP6
chr6	148745530	148747530	+	ENSG00000111962.8	UST
chr6	148955128	148957128	-	ENSG00000227660.1	UST-AS1
chr6	149027200	149029200	-	ENSG00000236591.1	AL357992.1
chr6	149446295	149448295	-	ENSG00000178199.14	ZC3H12D
chr6	149503995	149505995	-	ENSG00000131013.4	PPIL4
chr6	149515456	149517456	+	ENSG00000252244.1	RNU7-3P
chr6	149916378	149918378	-	ENSG00000203722.8	RAET1G
chr6	149933027	149935027	+	ENSG00000216621.8	AL583835.2
chr6	150017834	150019834	-	ENSG00000155918.8	RAET1L
chr6	150326123	150328123	-	ENSG00000201628.1	RNU4-7P
chr6	150598383	150600383	+	ENSG00000120278.16	PLEKHG1
chr6	150599334	150601334	+	ENSG00000232891.1	AL450344.3
chr6	150826163	150828163	+	ENSG00000213089.4	PDCL3P5
chr6	151318135	151320135	+	ENSG00000223039.1	RN7SKP268
chr6	151655191	151657191	+	ENSG00000091831.23	ESR1
chr6	152111259	152113259	+	ENSG00000284615.1	AL078582.1
chr6	152121184	152123184	-	ENSG00000131018.24	SYNE1
chr6	154153996	154155996	-	ENSG00000074706.13	IPCEF1
chr6	154159328	154161328	-	ENSG00000288520.1	AL357075.4
chr6	154904576	154906576	-	ENSG00000238963.2	AL121952.2
chr6	155252639	155254639	-	ENSG00000235381.1	AL596202.1
chr6	155255634	155257634	-	ENSG00000029639.11	TFB1M
chr6	155262513	155264513	+	ENSG00000171217.5	CLDN20
chr6	156773717	156775717	-	ENSG00000271265.1	AL355297.2
chr6	156774520	156776520	+	ENSG00000049618.23	ARID1B
chr6	156775860	156777860	-	ENSG00000271551.2	AL355297.3
chr6	156779178	156781178	-	ENSG00000271899.1	MIR4466
chr6	156779827	156781827	-	ENSG00000270487.1	AL355297.1
chr6	157322464	157324464	+	ENSG00000271040.1	AL390955.2
chr6	157980363	157982363	+	ENSG00000078269.15	SYNJ2
chr6	158515105	158517105	-	ENSG00000219188.1	CACYBPP3
chr6	158609206	158611206	-	ENSG00000218226.1	TATDN2P2
chr6	158608207	158610207	+	ENSG00000278571.1	MIR7161
chr6	158648514	158650514	+	ENSG00000164674.15	SYTL3
chr6	158725247	158727247	-	ENSG00000219249.2	AMZ2P2
chr6	158972371	158974371	-	ENSG00000130363.12	RSPH3
chr6	160091582	160093582	+	ENSG00000213073.4	AL353625.1
chr6	160120315	160122315	+	ENSG00000175003.15	SLC22A1
chr6	160452928	160454928	-	ENSG00000213071.11	LPAL2
chr6	160530983	160532983	-	ENSG00000198670.11	LPA
chr6	160742009	160744009	-	ENSG00000287558.1	AL109933.5
chr6	160924769	160926769	+	ENSG00000233342.2	AL139393.2
chr6	160929580	160931580	+	ENSG00000231863.2	AL139393.1
chr6	161129467	161131467	-	ENSG00000026652.15	AGPAT4
chr6	161352179	161354179	+	ENSG00000286498.1	AL132982.1
chr6	163412565	163414565	-	ENSG00000270419.1	CAHM
chr6	163412500	163414500	+	ENSG00000112531.17	QKI
chr6	163955799	163957799	-	ENSG00000286573.1	AL136225.1
chr6	166969126	166971126	-	ENSG00000227598.1	Z94721.1
chr6	166995235	166997235	-	ENSG00000285730.1	Z94721.3
chr6	166997307	166999307	-	ENSG00000265828.1	MIR3939
chr6	166997817	166999817	+	ENSG00000213066.13	FGFR1OP
chr6	166997905	166999905	+	ENSG00000272980.4	Z94721.2
chr6	167323571	167325571	+	ENSG00000120440.15	TTLL2
chr6	168373197	168375197	+	ENSG00000260771.1	AL138918.1
chr6	169788290	169790290	-	ENSG00000229214.2	LINC00242
chr6	169788557	169790557	+	ENSG00000231690.3	LINC00574
chr6	169808818	169810818	-	ENSG00000236173.1	AL049612.1
