gene_id	loops_gained	loops_shared	loops_lost	gene_name	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval	chr	start	end	strand	Mean_log2FC	Loop_Changes
ENSG00000106327.13	1	0	0	TFR2	2	4.63464844116412	0.499831471672413	0.677911550955773	chr7	100620416	100642779	-	-0.443856052595923	Gained loop(s)
ENSG00000106330.12	1	0	0	MOSPD3	6	16.9398856206228	0.863892670914322	0.921604963742568	chr7	100612102	100615384	+	-0.382205776671866	Gained loop(s)
ENSG00000106336.13	0	2	1	FBXO24	3	8.88644124016721	0.837196156990431	0.908244218490035	chr7	100583982	100601117	+	-0.391635641922973	Lost loop(s)
ENSG00000106399.11	0	1	0	RPA3	6	21.817845217402	0.0029154964223394	0.0227603232500626	chr7	7636518	7718607	-	0.349305533076841	Same loop(s)
ENSG00000106483.12	1	3	0	SFRP4	3	16.312584332502	0.650664038151739	0.789018687190665	chr7	37905932	38025695	-	0.238099361795097	Gained loop(s)
ENSG00000106546.14	1	0	0	AHR	6	32.4138740290134	0.0178963540233024	0.0815389593798293	chr7	16916359	17346152	+	0.476172372537111	Gained loop(s)
ENSG00000106571.14	3	3	0	GLI3	8	23.591487976655	0.365481716363806	0.566062252618618	chr7	41960949	42237870	-	0.0162708438964739	Gained loop(s)
ENSG00000106591.4	0	2	0	MRPL32	3	16.6096338527979	2.52287551728688e-06	8.34384515412678e-05	chr7	42932376	42948958	+	0.472914016249529	Same loop(s)
ENSG00000106683.15	0	1	0	LIMK1	5	22.0043828350895	0.0727941983520211	0.206663899743294	chr7	74082933	74122525	+	-0.4045428431292	Same loop(s)
ENSG00000106785.15	0	1	0	TRIM14	4	18.4472889533047	0.392723682320255	0.589930609793398	chr9	98069275	98119222	-	0.0717449765263886	Same loop(s)
ENSG00000106803.10	0	2	0	SEC61B	3	14.5685582147513	0.00236751596181	0.0194516464857244	chr9	99222064	99230615	+	0.048729046769097	Same loop(s)
ENSG00000106804.8	0	1	0	C5	4	11.2449845772434	0.0758733033689831	0.212297907093858	chr9	120952335	121050275	-	-0.60166006488483	Same loop(s)
ENSG00000106927.12	1	0	0											Gained loop(s)
ENSG00000107077.18	1	0	0	KDM4C	15	71.3300646339961	0.43185703473797	0.624802191042809	chr9	6720863	7175648	+	-0.195231457800815	Gained loop(s)
ENSG00000107242.19	1	0	0	PIP5K1B	3	12.3846101515503	0.914690206209794	0.950177230579115	chr9	68705240	69009176	+	-0.0670852455431004	Gained loop(s)
ENSG00000107263.18	0	2	0	RAPGEF1	7	36.8510859068689	0.996785563777461	0.998113249466919	chr9	131576770	131740074	-	-0.112782206641991	Same loop(s)
ENSG00000107281.10	0	1	0	NPDC1	5	29.1712745939557	0.158859365475236	0.340634412435418	chr9	137039463	137046179	-	-0.126701490210551	Same loop(s)
ENSG00000107282.8	0	2	0	APBA1	3	12.8571528311317	0.0454978105978824	0.152512468864039	chr9	69427532	69672371	-	0.232580708927848	Same loop(s)
ENSG00000107290.14	0	2	0	SETX	5	28.8459829978982	0.0178543805848349	0.0814046472850904	chr9	132261356	132354986	-	0.182638254799311	Same loop(s)
ENSG00000107338.10	0	3	0	SHB	1	7.08961743058669	0.464411851976494	0.651574931522322	chr9	37915898	38069227	-	0.225580739659797	Same loop(s)
ENSG00000107371.13	0	1	0	EXOSC3	7	27.0102952450423	0.0240554606058261	0.100167880912117	chr9	37766978	37801437	-	0.189280494515771	Same loop(s)
ENSG00000107438.9	0	1	1	PDLIM1	5	18.0518624097435	0.55228091796802	0.718259861954121	chr10	95237572	95291012	-	0.292590240836225	Lost loop(s)
ENSG00000107485.18	0	2	0	GATA3	2	7.38265792686617	0.0379516834498604	0.135936156260028	chr10	8045378	8075198	+	0.36932322608095	Same loop(s)
ENSG00000107551.21	1	0	0	RASSF4	8	24.1579183296622	0.844116279149658	0.911670857452996	chr10	44959407	44995891	+	0.0365642707594201	Gained loop(s)
ENSG00000107562.16	0	2	0	CXCL12	3	16.7576526893092	0.939092980442778	0.965469776758601	chr10	44370165	44386493	-	0.0597059767463934	Same loop(s)
ENSG00000107581.13	0	0	1	EIF3A	3	23.7275872322466	0.0062343648107389	0.0390316766786363	chr10	119033670	119080823	-	0.0595602510273543	Lost loop(s)
ENSG00000107669.17	1	0	0	ATE1	8	42.7861843290253	0.0800424899997859	0.220163025383985	chr10	121740421	121928801	-	0.228695661867773	Gained loop(s)
ENSG00000107736.21	0	1	0	CDH23	6	12.3320219332901	0.923561352563215	0.955229664366631	chr10	71396920	71815947	+	0.114489799643113	Same loop(s)
ENSG00000107742.13	0	3	0	SPOCK2	4	14.4417636613218	0.808915609580095	0.890362907132139	chr10	72059034	72089032	-	0.19969411149594	Same loop(s)
ENSG00000107745.19	2	2	0	MICU1	10	45.4590648482979	0.0295666782614388	0.115167455818669	chr10	72367327	72626191	-	-0.20606656381151	Gained loop(s)
ENSG00000107796.13	0	1	0	ACTA2	6	36.1901196772861	0.106614735855867	0.264621158989052	chr10	88935074	88991339	-	-0.145126718689811	Same loop(s)
ENSG00000107798.18	0	2	0	LIPA	5	21.0040670390446	0.0339940210832198	0.126585470773979	chr10	89213569	89414557	-	-0.481593151649409	Same loop(s)
ENSG00000107831.13	0	3	0											Same loop(s)
ENSG00000107833.10	0	3	0	NPM3	3	11.0618526368171	0.00156232344601129	0.0142497312532603	chr10	101781325	101783413	-	0.461487562102145	Same loop(s)
ENSG00000107929.15	0	3	1	LARP4B	10	40.8820730376877	0.637369170787775	0.778918207591462	chr10	806914	931705	-	-0.169493507533963	Lost loop(s)
ENSG00000107938.18	0	2	0	EDRF1	12	58.3737988193726	2.2316341495728e-07	1.0664919581308e-05	chr10	125719515	125764143	+	0.332515748302042	Same loop(s)
ENSG00000107957.16	0	1	0	SH3PXD2A	3	14.8835674556196	0.0200707341318167	0.08792079097725	chr10	103594027	103855543	-	-0.425898795041293	Same loop(s)
ENSG00000107960.11	0	4	0	STN1	4	18.2289519902976	0.533451463938535	0.703705166771596	chr10	103877569	103918184	-	0.0554804971379799	Same loop(s)
ENSG00000107984.10	0	1	0	DKK1	2	6.44650216931066	0.542150708483002	0.709770780174732	chr10	52314281	52318042	+	0.75522032320848	Same loop(s)
ENSG00000108021.20	0	1	0	TASOR2	13	59.2602817114952	0.219793507692447	0.417906994295387	chr10	5684838	5763740	+	0.24681570018318	Same loop(s)
ENSG00000108055.9	0	2	0	SMC3	2	9.90619528938214	0.028188962241526	0.11151213438026	chr10	110567691	110604636	+	0.162443307560334	Same loop(s)
ENSG00000108100.18	1	1	0	CCNY	10	43.9535684995111	0.0216393982336263	0.0927958924691661	chr10	35247025	35572669	+	-0.0223222218328759	Gained loop(s)
ENSG00000108175.17	1	0	0	ZMIZ1	5	26.5231361184996	0.00168576610545302	0.0151216082134854	chr10	79068966	79316528	+	-0.274927589988731	Gained loop(s)
ENSG00000108312.15	0	1	0	UBTF	13	61.0343435454004	0.0109162609967467	0.0582339621840639	chr17	44205033	44221626	-	-0.171870556638707	Same loop(s)
ENSG00000108342.12	0	1	0											Same loop(s)
ENSG00000108352.12	0	1	0	RAPGEFL1	7	21.1620244215947	0.738264254474308	0.847782922152331	chr17	40177010	40195656	+	0.237944741584	Same loop(s)
ENSG00000108370.17	0	1	0	RGS9	5	16.2034735656169	0.924949337951591	0.956159284937688	chr17	65100812	65227703	+	-0.0204150027785659	Same loop(s)
ENSG00000108387.15	0	1	0	SEPTIN4	7	14.6473750119312	8.7342378976376e-05	0.00154078893454174	chr17	58520250	58544368	-	-0.259586391069079	Same loop(s)
ENSG00000108395.14	0	3	0	TRIM37	9	36.3342853964728	0.000115748584798418	0.00194366137325591	chr17	58982638	59106921	-	0.144722570761127	Same loop(s)
ENSG00000108423.15	0	1	0	TUBD1	12	35.4855295889101	0.162809671412388	0.34620080911951	chr17	59859479	59892945	-	0.0810987917364676	Same loop(s)
ENSG00000108469.15	1	0	0	RECQL5	12	43.5357005559735	0.0224801855001591	0.0956668203322688	chr17	75626845	75667189	-	-0.307094741274208	Gained loop(s)
ENSG00000108474.17	1	0	0	PIGL	13	51.1897273855918	0.117418585908595	0.281637462286096	chr17	16217191	16351797	+	-0.172997389522234	Gained loop(s)
ENSG00000108511.10	0	4	0	HOXB6	1	1.99939907168455	0.849831375385086	0.914671750674571	chr17	48595751	48604992	-	0.165173663469057	Same loop(s)
ENSG00000108551.5	0	0	1	RASD1	1	8.19767189227778	0.143543878917358	0.319014471748363	chr17	17494437	17496395	-	-0.655333182049557	Lost loop(s)
ENSG00000108556.10	0	1	0	CHRNE	3	4.59779190588722	0.193634069942983	0.385571823856441	chr17	4897771	4934438	-	1.00528667340649	Same loop(s)
ENSG00000108557.19	0	3	0	RAI1	7	27.6624666278316	0.898388767749612	0.941604099638547	chr17	17681458	17811453	+	0.25236961455463	Same loop(s)
ENSG00000108578.15	1	0	0	BLMH	10	32.3418830788107	0.00657816165890099	0.0404431122147951	chr17	30248203	30292056	-	0.349573857138732	Gained loop(s)
ENSG00000108590.11	1	1	0	MED31	4	17.0514204581799	0.138126884219822	0.311542589310022	chr17	6643311	6651634	-	0.308546742073758	Gained loop(s)
ENSG00000108651.10	1	2	0	UTP6	9	45.3476070600305	0.00542132010278729	0.0355485729288268	chr17	31860904	31901708	-	0.331884417693254	Gained loop(s)
ENSG00000108679.13	0	1	0	LGALS3BP	11	38.1640590417871	0.124344495604745	0.291524230669346	chr17	78971238	78979947	-	-0.20781341543499	Same loop(s)
ENSG00000108684.14	1	1	0											Gained loop(s)
ENSG00000108702.4	2	1	0											Gained loop(s)
ENSG00000108771.13	0	1	0	DHX58	7	26.6551613997578	0.42815694153659	0.622258575304795	chr17	42101404	42112714	-	-0.0584919343485199	Same loop(s)
ENSG00000108773.11	0	1	0	KAT2A	5	21.7894356256944	0.261502227461681	0.464581215957646	chr17	42113111	42121367	-	-0.477391935837274	Same loop(s)
ENSG00000108830.10	0	1	0	RND2	1	5.27032213158033	0.658816076647194	0.794998651634195	chr17	43025231	43032041	+	0.085773965027615	Same loop(s)
ENSG00000108839.12	0	1	1											Lost loop(s)
ENSG00000108854.16	1	0	0	SMURF2	7	40.6869591930532	0.299136984838031	0.502271291359927	chr17	64542282	64662307	-	0.10536755375493	Gained loop(s)
ENSG00000108932.12	0	1	0	SLC16A6	2	6.3864252118423	0.107068858101669	0.265411274629704	chr17	68267026	68291267	-	0.22250656391852	Same loop(s)
ENSG00000108946.14	0	2	0	PRKAR1A	16	74.2403144473622	0.000565952722125666	0.00666392283534233	chr17	68511780	68551319	+	0.637149729515347	Same loop(s)
ENSG00000108950.12	0	2	0	FAM20A	5	19.0351926768398	0.431983847771781	0.624937015524708	chr17	68535113	68601367	-	-0.072588198360456	Same loop(s)
ENSG00000108963.17	0	3	0	DPH1	13	45.0346301395152	0.00323894164970011	0.0243400051845592	chr17	2030110	2043430	+	-0.441254395502056	Same loop(s)
ENSG00000109016.17	0	2	0	DHRS7B	10	38.2997660111375	0.48173068949107	0.665059193162344	chr17	21123364	21193265	+	-0.035761246984827	Same loop(s)
ENSG00000109063.15	1	2	0	MYH3	3	10.2217076359161	0.00676977106554137	0.0413247799022709	chr17	10628526	10657309	-	-0.700932675349093	Gained loop(s)
ENSG00000109118.14	0	1	0	PHF12	15	70.3539561185854	0.173610296028613	0.360500036776295	chr17	28905250	28951771	-	0.0712474332566612	Same loop(s)
ENSG00000109184.15	1	0	0	DCUN1D4	15	61.029597057348	0.645215357577978	0.784192226042728	chr4	51843000	51916837	+	-0.0959786028746653	Gained loop(s)
ENSG00000109272.4	1	1	0											Gained loop(s)
ENSG00000109323.11	0	3	0	MANBA	15	53.1087073723696	0.965454911493736	0.980707914980593	chr4	102630770	102760994	-	-0.104571215450125	Same loop(s)
ENSG00000109339.24	2	1	0	MAPK10	72	260.966232915517	2.36827222263071e-15	5.38258707715579e-13	chr4	85990007	86594625	-	-0.21332846180069	Gained loop(s)
ENSG00000109436.8	0	1	0	TBC1D9	3	15.7555525734139	0.224546525529474	0.423402121165261	chr4	140620782	140756385	-	-0.0318382484332387	Same loop(s)
ENSG00000109472.14	0	2	0	CPE	5	31.8235782772442	0.0766608723872082	0.213967358514975	chr4	165361194	165498547	+	-0.596208159205	Same loop(s)
ENSG00000109519.13	0	2	0	GRPEL1	4	18.7697004462446	0.0395527647064319	0.139573630430027	chr4	7058895	7068064	-	0.0908740525671782	Same loop(s)
ENSG00000109534.17	0	1	0	GAR1	3	12.0786998779734	0.858265191519177	0.918901130498354	chr4	109815510	109824740	+	0.128940640825064	Same loop(s)
ENSG00000109576.14	0	1	0	AADAT	6	26.8287715325219	0.539508079565356	0.708353202131151	chr4	170060222	170091699	-	0.129480459158578	Same loop(s)
ENSG00000109654.15	0	1	0	TRIM2	7	29.7568640803969	0.0211224858744008	0.0910988766330624	chr4	153152342	153339317	+	-0.0218649638171466	Same loop(s)
ENSG00000109667.12	0	1	0	SLC2A9	5	14.3814481645512	0.502960083413978	0.680289100436622	chr4	9771153	10054936	-	0.253692526806053	Same loop(s)
ENSG00000109689.16	0	1	0	STIM2	10	47.2852319734308	0.80758652971256	0.889701629453371	chr4	26857601	27025381	+	0.346657597799256	Same loop(s)
ENSG00000109705.8	1	1	0											Gained loop(s)
ENSG00000109736.15	0	1	0	MFSD10	11	42.1567991382574	0.129486798806983	0.29913118655966	chr4	2930561	2934834	-	-0.519333918163589	Same loop(s)
ENSG00000109775.11	0	0	1	UFSP2	7	33.6375210856772	0.0014121858760489	0.0131566182713306	chr4	185399537	185425979	-	0.405610068087454	Lost loop(s)
ENSG00000109787.13	0	3	0	KLF3	3	19.1162194983937	0.0223865904250502	0.095330783539876	chr4	38664197	38701517	+	-0.00937014257114701	Same loop(s)
ENSG00000109805.10	1	1	1	NCAPG	2	7.6012519867704	0.368210072562118	0.56785814094202	chr4	17810979	17844865	+	-0.052896027535915	Opposing loop changes
ENSG00000109814.12	0	1	0	UGDH	10	41.6635831951865	0.00558466859534413	0.036287455885264	chr4	39498755	39528311	-	0.476130736199037	Same loop(s)
ENSG00000109906.14	0	2	0	ZBTB16	8	43.4555059077268	4.14112438839682e-18	1.34904028826007e-15	chr11	114059711	114256765	+	-0.750752645124481	Same loop(s)
ENSG00000109917.11	0	2	0	ZPR1	8	37.3027518607175	0.0704719973832516	0.202505977779041	chr11	116773799	116788039	-	0.146981745788008	Same loop(s)
ENSG00000109927.10	0	2	0	TECTA	5	12.4255899727113	0.0438126068567813	0.149010129393187	chr11	121101173	121191493	+	-0.148273644723442	Same loop(s)
ENSG00000109943.9	1	2	0	CRTAM	2	6.80319172112964	0.487391345625042	0.669199516212391	chr11	122838500	122872643	+	-0.208684530449051	Gained loop(s)
ENSG00000109944.11	1	2	0	JHY	3	13.7101096640942	0.242504409881752	0.443742832081176	chr11	122882683	122963862	+	-0.046851944570404	Gained loop(s)
ENSG00000109956.13	3	1	0	B3GAT1	5	26.4400227647458	0.805429904356508	0.888427365155322	chr11	134378504	134412242	-	0.368079349568087	Gained loop(s)
ENSG00000109991.9	0	2	1	P2RX3	1	2.47605207349334	0.557766491596517	0.722137103049978	chr11	57338352	57372396	+	-0.288482739730948	Lost loop(s)
ENSG00000110031.12	2	2	0	LPXN	5	21.811916382498	0.482470901962097	0.665461353213054	chr11	58526871	58578220	-	-0.0301965232252273	Gained loop(s)
ENSG00000110042.8	0	1	0	DTX4	3	11.8572493609133	0.525033297422021	0.697546277284585	chr11	59171430	59208588	+	0.0134783555780963	Same loop(s)
ENSG00000110063.10	1	1	0	DCPS	3	14.3869251798952	0.50419608443329	0.68114598676469	chr11	126304060	126350005	+	-0.181854025345693	Gained loop(s)
ENSG00000110092.4	0	4	1	CCND1	5	17.481473230175	0.0193168220319713	0.0857131903375507	chr11	69641156	69654474	+	-0.609111701120739	Lost loop(s)
ENSG00000110200.8	1	1	0	ANAPC15	8	29.6698292828264	0.128805356976233	0.298014856469868	chr11	72106378	72112780	-	0.219836305142501	Gained loop(s)
ENSG00000110203.9	1	1	0											Gained loop(s)
ENSG00000110243.12	0	2	0											Same loop(s)
ENSG00000110321.17	1	2	1	EIF4G2	23	105.72974111772	0.00302872207455509	0.0233712600352364	chr11	10797050	10808940	-	0.0550192709412286	Opposing loop changes
ENSG00000110328.6	1	1	0	GALNT18	2	10.4764267783583	0.163008148482551	0.346377898179923	chr11	11270877	11622005	-	0.437032104775562	Gained loop(s)
ENSG00000110330.8	0	2	0	BIRC2	9	34.5151951079538	7.57081941927274e-05	0.0013778327408669	chr11	102347211	102378670	+	0.229611480734584	Same loop(s)
ENSG00000110344.9	0	1	0	UBE4A	3	19.2497319151062	0.351672778469424	0.553312092728275	chr11	118359585	118399211	+	0.0951755432987373	Same loop(s)
ENSG00000110400.11	1	0	0	NECTIN1	5	20.5432845676175	0.742529660790757	0.850251130285876	chr11	119623408	119729200	-	-0.211604542078941	Gained loop(s)
ENSG00000110427.16	0	4	0											Same loop(s)
ENSG00000110429.14	0	1	0	FBXO3	10	47.9713030637455	5.79990355537874e-05	0.00110924574259719	chr11	33740939	33774543	-	0.365823790681066	Same loop(s)
ENSG00000110442.12	0	1	0	COMMD9	8	30.499863019255	0.0192646863771636	0.0855595455414768	chr11	36269284	36289449	-	0.0654271030724346	Same loop(s)
ENSG00000110446.11	0	0	1	SLC15A3	7	24.7415521863708	0.806954087475056	0.889299140596883	chr11	60937084	60952530	-	0.0865749304546625	Lost loop(s)
ENSG00000110492.15	2	2	0	MDK	6	21.7504895060216	0.505501592593733	0.682168884896238	chr11	46380756	46383837	+	0.227094996717364	Gained loop(s)
ENSG00000110497.14	2	2	0	AMBRA1	11	48.1340012398287	0.191856482650241	0.38359521377676	chr11	46396414	46594125	-	-0.0623411111139603	Gained loop(s)
ENSG00000110628.16	1	3	0	SLC22A18	4	7.64666804812691	0.314033543668841	0.515850041562415	chr11	2899721	2925246	+	-0.502877890260128	Gained loop(s)
ENSG00000110665.11	1	0	0	C11orf21	2	5.11471800913689	0.705477618204832	0.826199252572297	chr11	2295645	2303049	-	-0.005791010771714	Gained loop(s)
ENSG00000110675.13	0	2	0	ELMOD1	2	6.05322256612428	0.83279957051309	0.905541227177862	chr11	107591091	107666779	+	-0.225155277722686	Same loop(s)
ENSG00000110696.10	1	4	2	C11orf58	8	47.5494895411691	0.00599351161385008	0.038098092542585	chr11	16613132	16758340	+	0.171577541256767	Opposing loop changes
ENSG00000110717.13	0	1	0	NDUFS8	9	30.900437004713	0.186171861368456	0.376933416439594	chr11	68030617	68036644	+	-0.175338890148066	Same loop(s)
ENSG00000110719.10	0	1	0	TCIRG1	11	41.3344446660779	0.000774631616872852	0.00836978970889816	chr11	68039025	68050895	+	-0.493624737819793	Same loop(s)
ENSG00000110721.12	0	1	0	CHKA	7	38.391529474624	0.380488419094546	0.578956785613758	chr11	68052859	68121444	-	0.145057049922656	Same loop(s)
ENSG00000110786.18	0	1	0	PTPN5	2	5.91878924688419	0.184641361296564	0.375420493374732	chr11	18727928	18792721	-	-0.52434444897792	Same loop(s)
ENSG00000110811.20	2	0	0	P3H3	6	20.8052466007123	0.724725164405094	0.838271028819164	chr12	6828407	6839847	+	0.177341728315572	Gained loop(s)
ENSG00000110876.9	0	2	0	SELPLG	2	7.22159981491148	0.595279746185601	0.74926511165843	chr12	108622277	108633959	-	-0.679377478223461	Same loop(s)
ENSG00000110880.10	0	2	0	CORO1C	15	59.006520064062	0.797574476631714	0.884153284950288	chr12	108645109	108731596	-	0.134275416862807	Same loop(s)
ENSG00000110881.11	0	1	1	ASIC1	6	13.8289220976354	0.027421060792684	0.10940437931288	chr12	50057548	50083611	+	-1.16141402375925	Lost loop(s)
ENSG00000110911.16	0	1	0	SLC11A2	24	101.080626389838	0.0787554737448667	0.218099796809212	chr12	50979401	51028566	-	0.144217418593703	Same loop(s)
ENSG00000110925.7	1	1	0	CSRNP2	4	10.8316475678087	0.875518841434535	0.928584908279311	chr12	51061205	51083664	-	-0.083736499810455	Gained loop(s)
ENSG00000111057.11	1	0	0	KRT18	7	37.5654598171684	0.0289175804680575	0.113481228205542	chr12	52948871	52952906	+	-0.582588039728099	Gained loop(s)
ENSG00000111087.10	0	1	0	GLI1	5	14.357445782424	0.476060933071871	0.66101349703934	chr12	57459785	57472268	+	0.163541175897825	Same loop(s)
ENSG00000111145.8	0	2	0	ELK3	3	14.3801342210997	0.000293094646810572	0.00403740556604675	chr12	96194375	96269824	+	0.204317365485402	Same loop(s)
ENSG00000111199.11	2	2	0	TRPV4	4	5.89798864569551	0.283098858899106	0.48705662318827	chr12	109783085	109833401	-	0.7080455230306	Gained loop(s)
ENSG00000111224.14	1	1	0	PARP11	7	34.5290242689061	9.97892591222531e-05	0.00172151885154771	chr12	3791047	3873448	-	1.10671390813358	Gained loop(s)
ENSG00000111229.16	0	1	0	ARPC3	8	33.6731273732033	0.0401070161491612	0.140918881476093	chr12	110434823	110450422	-	0.308132229648911	Same loop(s)
ENSG00000111237.19	0	1	0	VPS29	9	44.0629399143516	0.000593288090595575	0.00691085162025096	chr12	110491083	110502111	-	0.590232106524967	Same loop(s)
ENSG00000111245.16	0	1	0											Same loop(s)
ENSG00000111249.14	0	1	0	CUX2	3	18.1217957742134	0.4276878283468	0.621854220997289	chr12	111034165	111350554	+	-0.221442690302613	Same loop(s)
ENSG00000111261.14	0	2	0	MANSC1	4	20.1571160889765	9.41836998032498e-06	0.000245782990167466	chr12	12326056	12350242	-	0.494083444697621	Same loop(s)
ENSG00000111276.11	0	3	0	CDKN1B	2	11.9970267840412	0.0654253082527969	0.193426776839294	chr12	12715058	12722369	+	0.218379711373424	Same loop(s)
ENSG00000111300.10	1	0	0	NAA25	7	38.2939097586576	0.0772521724476444	0.214850734584755	chr12	112026689	112108796	-	-0.0847801653767889	Gained loop(s)
ENSG00000111319.13	0	1	0	SCNN1A	17	49.6944121617539	0.357608493091664	0.558202811529281	chr12	6346843	6377730	-	-0.0193693762695626	Same loop(s)
