chr	start	end	strand	gene_id	gene_name
chr2	215311956	215349773	+	ENSG00000138363.15	ATIC
chr2	215360440	215436073	-	ENSG00000115414.20	FN1
chr2	215436253	215436992	+	ENSG00000230695.1	AC012462.3
chr2	215453688	215486639	+	ENSG00000225166.2	AC012462.1
chr2	215611563	215848954	-	ENSG00000235770.6	LINC00607
chr2	215804731	215804981	-	ENSG00000216721.3	AC093850.1
chr2	216107464	216206303	+	ENSG00000079246.16	XRCC5
chr2	216156342	216156811	-	ENSG00000232970.1	POLHP1
chr2	216174896	216176032	-	ENSG00000236478.2	AC012513.2
chr2	216211404	216213519	+	ENSG00000279348.1	AC012513.3
chr2	216217045	216220192	+	ENSG00000260804.3	LINC01963
chr2	216385288	216412696	-	ENSG00000235042.1	AC098820.3
chr2	216412414	216483053	+	ENSG00000138375.13	SMARCAL1
chr2	216498825	216579180	+	ENSG00000197756.10	RPL37A
chr2	216632828	216664436	+	ENSG00000115457.10	IGFBP2
chr2	216672105	216695549	-	ENSG00000115461.5	IGFBP5
chr2	216694464	216994079	+	ENSG00000236886.2	AC007563.2
chr2	216821077	216831910	+	ENSG00000286601.1	AC007563.4
chr2	217251556	217251875	+	ENSG00000251982.1	RN7SKP43
chr2	217284019	217756593	-	ENSG00000231672.7	DIRC3
chr2	217693895	217696763	+	ENSG00000224414.1	AC010886.1
chr2	217799588	218033982	-	ENSG00000079308.19	TNS1
chr2	217900513	217900628	-	ENSG00000275458.1	MIR6809
chr2	218034960	218090581	+	ENSG00000188282.12	RUFY4
chr2	218059155	218065729	-	ENSG00000229754.1	CXCR2P1
chr2	218162841	218166962	-	ENSG00000163464.8	CXCR1
chr2	218217141	218254356	+	ENSG00000163466.16	ARPC2
chr2	218264123	218270257	-	ENSG00000127837.9	AAMP
chr2	218270392	218346793	+	ENSG00000127838.14	PNKD
chr2	218274197	218292586	-	ENSG00000135926.15	TMBIM1
chr2	218280125	218280188	-	ENSG00000284173.1	MIR6513
chr2	218356857	218368099	+	ENSG00000158428.4	CATIP
chr2	218366665	218367835	-	ENSG00000225062.1	CATIP-AS1
chr2	218382029	218396894	+	ENSG00000018280.17	SLC11A1
chr2	218398256	218405941	+	ENSG00000144579.7	CTDSP1
chr2	218398743	218399219	-	ENSG00000273361.1	AC021016.3
chr2	218402646	218402722	+	ENSG00000199121.4	MIR26B
chr2	218419121	218453295	+	ENSG00000127831.11	VIL1
chr2	218450251	218568351	-	ENSG00000135913.11	USP37
chr2	218637916	218659655	-	ENSG00000115568.15	ZNF142
chr2	218658764	218663443	+	ENSG00000074582.14	BCS1L
chr2	218663892	218672002	-	ENSG00000163481.8	RNF25
chr2	218672069	218702716	+	ENSG00000163482.12	STK36
chr2	218710835	218755416	+	ENSG00000135912.11	TTLL4
chr2	218822383	218832086	-	ENSG00000115592.11	PRKAG3
chr2	218841599	218842065	+	ENSG00000232625.1	RPL23AP31
chr2	218859805	218874233	+	ENSG00000115596.4	WNT6
chr2	218944629	218961903	-	ENSG00000235024.1	AC097468.2
chr2	218953401	218954050	-	ENSG00000224928.2	KRT8P30
chr2	218959666	218962155	+	ENSG00000171450.6	CDK5R2
chr2	219001645	219001708	-	ENSG00000198973.4	MIR375
chr2	219002215	219015721	+	ENSG00000224090.1	AC097468.1
chr2	219002846	219041527	-	ENSG00000181378.14	CFAP65
chr2	219054424	219060921	-	ENSG00000163501.7	IHH
chr2	219058688	219058750	-	ENSG00000264755.1	MIR3131
chr2	219075317	219160865	-	ENSG00000187736.12	NHEJ1
chr2	219075329	219170827	-	ENSG00000280537.2	AC068946.1
chr2	219161465	219170095	-	ENSG00000213901.10	SLC23A3
chr2	219171897	219178106	-	ENSG00000115649.16	CNPPD1
chr2	219176225	219185475	+	ENSG00000144567.11	RETREG2
chr2	219249710	219278170	-	ENSG00000127824.14	TUBA4A
chr2	219279267	219286900	+	ENSG00000135924.15	DNAJB2
chr2	219289623	219309648	-	ENSG00000054356.14	PTPRN
chr2	219294111	219294200	-	ENSG00000207647.1	MIR153-1
chr2	219299002	219304130	+	ENSG00000230432.1	AC114803.1
chr2	219327407	219333177	-	ENSG00000182698.12	RESP18
chr2	219373527	219400022	-	ENSG00000123992.19	DNPEP
chr2	219388496	219403633	+	ENSG00000229525.1	AC053503.1
chr2	219482073	219516877	-	ENSG00000227432.1	ASIC4-AS1
chr2	219514170	219538772	+	ENSG00000072182.12	ASIC4
chr2	219538948	219543809	-	ENSG00000123989.14	CHPF
chr2	219543663	219550595	+	ENSG00000188760.10	TMEM198
chr2	219685381	219737937	+	ENSG00000227308.2	LINC02832
chr2	220105656	220450778	+	ENSG00000239498.1	AC019211.1
chr2	220127546	220212491	+	ENSG00000235337.1	AC093083.1
chr2	220450679	220741493	+	ENSG00000236451.3	AC067956.1
chr2	221418027	221574202	-	ENSG00000116106.12	EPHA4
chr2	221572506	221574454	+	ENSG00000272944.1	AC079834.2
chr2	221592441	221592861	+	ENSG00000230406.2	AC079834.1
chr2	221609324	221650218	+	ENSG00000234446.3	AC068489.1
chr2	221961737	221963765	+	ENSG00000226666.1	HSPA9P1
chr2	222044525	222044994	-	ENSG00000226331.1	RPL23AP28
chr2	222199888	222298996	-	ENSG00000135903.19	PAX3
chr2	222298147	222305217	+	ENSG00000163081.3	CCDC140
chr2	222317242	222318653	-	ENSG00000267034.1	AC010980.2
chr2	222318275	222352989	+	ENSG00000237732.9	CT75
chr2	222424543	222562621	+	ENSG00000163082.10	SGPP2
chr2	222566899	222656092	-	ENSG00000116120.11	FARSB
chr2	222671658	222709930	+	ENSG00000124003.13	MOGAT1
chr2	222698623	222699484	-	ENSG00000203531.3	AC104772.1
chr2	222860942	222944639	+	ENSG00000123983.14	ACSL3
chr2	222904640	222905055	-	ENSG00000224121.1	ATG12P2
chr2	222917387	222919363	-	ENSG00000234193.1	ACSL3-AS1
chr2	222945930	222946388	-	ENSG00000278083.1	AC013476.1
chr2	223051814	223198399	+	ENSG00000152049.6	KCNE4
chr2	223248498	223248794	-	ENSG00000243125.3	RN7SL807P
chr2	223398267	223398546	-	ENSG00000233299.1	HIGD1AP4
chr2	223596940	223602361	-	ENSG00000171951.5	SCG2
chr2	223704621	223705338	+	ENSG00000226539.1	AC012512.1
chr2	223751686	223838027	-	ENSG00000152056.17	AP1S3
chr2	223757258	223945299	-	ENSG00000286239.1	AC093884.1
chr2	223957463	223967714	+	ENSG00000135900.4	MRPL44
chr2	223965701	223967706	-	ENSG00000228802.1	AC073641.1
chr2	223975045	224039318	-	ENSG00000135919.13	SERPINE2
chr2	224294930	224295753	+	ENSG00000228681.1	AC008072.1
chr2	224464682	224474500	+	ENSG00000274629.1	AC073052.2
chr2	224470150	224585397	-	ENSG00000036257.13	CUL3
chr2	224703764	224716365	-	ENSG00000283428.1	CCDC195
chr2	224765090	225042445	-	ENSG00000135905.19	DOCK10
chr2	225010461	225010540	-	ENSG00000263828.1	MIR4439
chr2	225399710	225654018	+	ENSG00000144460.12	NYAP2
chr2	226180044	226185371	-	ENSG00000235070.3	AC062015.1
chr2	226658710	226658793	-	ENSG00000263363.1	MIR5702
chr2	226731317	226799759	-	ENSG00000169047.5	IRS1
chr2	226800146	226813741	+	ENSG00000272622.2	AC010735.2
chr2	226804036	226805061	+	ENSG00000261379.1	AC010735.1
chr2	226835581	226999215	+	ENSG00000144468.17	RHBDD1
chr2	226968989	226969122	-	ENSG00000212391.1	AC073149.1
chr2	227002714	227164453	-	ENSG00000081052.13	COL4A4
chr2	227164624	227314792	+	ENSG00000169031.20	COL4A3
chr2	227221052	227325711	-	ENSG00000236432.8	MFF-DT
chr2	227472132	227472187	+	ENSG00000284092.1	MIR5703
chr2	227472152	227561214	+	ENSG00000173744.17	AGFG1
chr2	227610090	227648606	-	ENSG00000042304.11	C2orf83
chr2	227666804	227667061	+	ENSG00000284667.1	SCYGR5
chr2	227763052	227763152	-	ENSG00000252346.1	RNA5SP121
chr2	227778510	227778735	-	ENSG00000226718.1	SNRPGP8
chr2	227801840	227804705	+	ENSG00000229172.1	AC073065.1
chr2	227870083	227870644	-	ENSG00000183514.4	TDGF1P2
chr2	227871054	227924344	+	ENSG00000123977.10	DAW1
chr2	227887631	227887744	+	ENSG00000272237.1	AC073065.2
chr2	227979955	228181687	-	ENSG00000153820.13	SPHKAP
chr2	228475224	228841689	-	ENSG00000232023.3	LINC01807
chr2	228683537	228684580	-	ENSG00000228226.1	AC012070.1
chr2	228850526	229271285	-	ENSG00000153823.18	PID1
chr2	229003886	229004400	+	ENSG00000226297.1	AC007677.1
chr2	229357629	229714555	-	ENSG00000187957.8	DNER
chr2	229763838	229923239	-	ENSG00000153827.13	TRIP12
chr2	229922302	230013119	+	ENSG00000153832.12	FBXO36
chr2	230034982	230068993	-	ENSG00000163053.11	SLC16A14
chr2	230058229	230058324	-	ENSG00000199400.1	RNY4P19
chr2	230121370	230174223	+	ENSG00000225963.8	AC009950.1
chr2	230167293	230225729	-	ENSG00000135899.17	SP110
chr2	230203110	230313215	+	ENSG00000079263.19	SP140
chr2	230327184	230403732	+	ENSG00000185404.16	SP140L
chr2	230410700	230412529	-	ENSG00000279964.1	AC009949.1
chr2	230415942	230545606	+	ENSG00000067066.17	SP100
chr2	230584815	230586715	-	ENSG00000283202.1	AC010149.2
chr2	230587121	230587227	+	ENSG00000199791.1	RNU6-451P
chr2	230690065	230700529	-	ENSG00000226125.2	LINC01907
chr2	230712842	230821075	+	ENSG00000135932.11	CAB39
chr2	230836909	230837385	+	ENSG00000270891.1	AC012507.2
chr2	230984368	230996032	-	ENSG00000238062.6	SPATA3-AS1
chr2	230990324	231025055	+	ENSG00000173699.16	SPATA3
chr2	231056864	231172827	+	ENSG00000173692.13	PSMD1
chr2	231108230	231125042	-	ENSG00000135914.6	HTR2B
chr2	231198546	231374837	+	ENSG00000135931.17	ARMC9
chr2	231395710	231401164	+	ENSG00000156966.7	B3GNT7
chr2	231433923	231434426	-	ENSG00000172799.5	ZBTB8OSP2
chr2	231437101	231437421	-	ENSG00000230047.1	AC017104.2
chr2	231892242	231892298	-	ENSG00000222246.1	MIR1471
chr2	231921809	231926396	-	ENSG00000163273.4	NPPC
chr2	231961245	232344350	+	ENSG00000144535.19	DIS3L2
chr2	232343116	232343903	+	ENSG00000251485.1	AC068134.3
chr2	232349754	232351309	-	ENSG00000230122.1	ECEL1P3
chr2	232368576	232368697	+	ENSG00000275157.1	AC068134.4
chr2	232406844	232410714	+	ENSG00000163286.9	ALPG
chr2	232415818	232419816	-	ENSG00000204121.2	ECEL1P1
chr2	232420661	232421461	-	ENSG00000237087.1	AC068134.2
chr2	232520388	232525716	+	ENSG00000237412.7	PRSS56
chr2	232525993	232536667	+	ENSG00000135902.10	CHRND
chr2	232550674	232583644	+	ENSG00000135930.14	EIF4E2
chr2	232580948	232611971	-	ENSG00000237126.8	AC073254.1
chr2	232606057	232682780	+	ENSG00000115468.12	EFHD1
chr2	232697299	232860575	+	ENSG00000204120.14	GIGYF2
chr2	232760146	232767949	-	ENSG00000241409.1	AC064852.1
chr2	232765802	232776565	-	ENSG00000115474.7	KCNJ13
chr2	232857270	232878708	+	ENSG00000182600.9	SNORC
chr2	232878701	233013256	-	ENSG00000066248.15	NGEF
chr2	233012614	233015885	+	ENSG00000222001.2	AC106876.1
chr2	233032672	233035057	+	ENSG00000115488.3	NEU2
chr2	233059967	233207903	+	ENSG00000168918.14	INPP5D
chr2	233205199	233205479	+	ENSG00000263941.2	RN7SL32P
chr2	233210051	233295674	+	ENSG00000085978.22	ATG16L1
chr2	233275727	233276002	+	ENSG00000252010.1	SCARNA5
chr2	233288676	233288940	+	ENSG00000251791.1	SCARNA6
chr2	233354507	233472104	+	ENSG00000077044.10	DGKD
chr2	233379843	233379955	-	ENSG00000201013.1	AC013726.1
chr2	233475520	233566782	-	ENSG00000085982.13	USP40
chr2	233617645	233773310	+	ENSG00000242366.3	UGT1A8
chr2	233636454	233773305	+	ENSG00000242515.5	UGT1A10
chr2	233671898	233773300	+	ENSG00000241119.2	UGT1A9
chr2	233681938	233773299	+	ENSG00000244122.2	UGT1A7
chr2	233691607	233773300	+	ENSG00000167165.19	UGT1A6
chr2	233693434	233708699	-	ENSG00000224814.1	AC114812.2
chr2	233712992	233773299	+	ENSG00000240224.1	UGT1A5
chr2	233718778	233773299	+	ENSG00000244474.5	UGT1A4
chr2	233721522	233722065	-	ENSG00000233445.1	RPL17P11
chr2	233729108	233773299	+	ENSG00000243135.6	UGT1A3
chr2	233775679	233833423	+	ENSG00000185038.14	MROH2A
chr2	233833416	233854566	-	ENSG00000123485.12	HJURP
chr2	233917373	234019522	+	ENSG00000144481.17	TRPM8
chr2	233977872	233980018	-	ENSG00000286059.1	AC005538.3
chr2	234109081	234109481	+	ENSG00000226442.2	AC006037.1
chr2	234493041	234497081	-	ENSG00000188042.8	ARL4C
chr2	234682668	234717764	+	ENSG00000280744.1	LINC01173
chr2	234743542	234745606	-	ENSG00000278593.1	AC104394.1
chr2	234803808	234913384	-	ENSG00000235726.7	AC010148.1
chr2	234952017	235055714	+	ENSG00000130147.16	SH3BP4
chr2	235084822	235088586	-	ENSG00000226542.1	AC114814.1
chr2	235147016	235147500	-	ENSG00000231032.1	AC114814.2
chr2	235494043	236131800	+	ENSG00000157985.19	AGAP1
chr2	235773855	235783387	-	ENSG00000222007.6	AC064874.1
chr2	236165236	236168386	-	ENSG00000168505.7	GBX2
chr2	236167447	236294927	+	ENSG00000233611.3	AC019068.1
chr2	236194872	236264409	-	ENSG00000182177.14	ASB18
chr2	236324147	236507535	-	ENSG00000132321.17	IQCA1
chr2	236567787	236582354	+	ENSG00000144476.6	ACKR3
chr2	236910797	237085838	-	ENSG00000227252.2	AC012063.1
chr2	237015204	237015305	-	ENSG00000202341.1	RNU6-1051P
chr2	237048599	237056167	-	ENSG00000124835.2	AC105760.1
chr2	237085882	237100474	+	ENSG00000198612.11	COPS8
chr2	237122910	237124097	-	ENSG00000224844.1	AC107079.1
chr2	237324003	237414207	-	ENSG00000163359.16	COL6A3
chr2	237421420	237425276	-	ENSG00000222022.1	AC112721.1
chr2	237428920	237434822	-	ENSG00000222032.1	AC112721.2
chr2	237485428	237555322	+	ENSG00000115648.14	MLPH
chr2	237563165	237563270	+	ENSG00000222449.1	RNU6-1140P
chr2	237566574	237567175	+	ENSG00000071677.1	PRLH
chr2	237574322	237601614	-	ENSG00000124839.13	RAB17
chr2	237591020	237595981	+	ENSG00000234949.2	AC104667.2
chr2	237612977	237626525	+	ENSG00000227107.1	AC104667.1
chr2	237627587	237813682	+	ENSG00000124831.19	LRRFIP1
chr2	237798389	237842808	+	ENSG00000177483.11	RBM44
chr2	237858893	237912106	+	ENSG00000132329.11	RAMP1
chr2	237869904	237869982	+	ENSG00000263723.1	AC012076.1
chr2	238100340	238133287	+	ENSG00000144488.15	ESPNL
chr2	238170402	238203708	-	ENSG00000132323.9	ILKAP
chr2	238231684	238255633	+	ENSG00000225057.2	AC012485.1
chr2	238238267	238240662	-	ENSG00000144485.11	HES6
chr2	238244044	238290102	-	ENSG00000132326.12	PER2
chr2	238320441	238400897	+	ENSG00000204104.12	TRAF3IP1
chr2	238426742	238452250	+	ENSG00000065802.12	ASB1
chr2	238454908	238457520	+	ENSG00000274346.1	AC016999.2
chr2	238510690	238555054	-	ENSG00000225493.1	LINC01107
chr2	238554541	238740849	+	ENSG00000234279.2	LINC01937
chr2	238771768	238784764	+	ENSG00000286748.1	AC145625.2
chr2	238788648	238789716	-	ENSG00000226992.1	AC145625.1
chr2	239048168	239401654	-	ENSG00000068024.16	HDAC4
chr2	239114858	239118842	+	ENSG00000286307.1	AC017028.1
chr2	239401436	239402364	+	ENSG00000222020.3	HDAC4-AS1
chr2	239439643	239531363	+	ENSG00000286525.1	AC023787.2
chr2	239734956	239735538	+	ENSG00000259889.1	AC093802.2
chr2	239892450	240025345	-	ENSG00000130414.12	NDUFA10
chr2	240045077	240047027	-	ENSG00000178586.5	OR6B3
chr2	240126563	240136807	-	ENSG00000172428.11	COPS9
chr2	240139026	240144562	-	ENSG00000178602.8	OTOS
chr2	240227560	240256035	-	ENSG00000227479.1	AC124861.1
chr2	240435663	240468076	+	ENSG00000063660.9	GPC1
chr2	240449315	240456714	-	ENSG00000218416.4	AC110619.1
chr2	240868824	240880502	+	ENSG00000172482.5	AGXT
chr2	240886048	240896889	-	ENSG00000172478.18	MAB21L4
chr2	240998618	241095568	+	ENSG00000162804.14	SNED1
chr2	241015599	241064116	-	ENSG00000225521.1	AC005237.1
chr2	241072169	241102332	-	ENSG00000122085.17	MTERF4
chr2	241188509	241225377	+	ENSG00000146205.13	ANO7
chr2	241227264	241317061	-	ENSG00000115677.17	HDLBP
chr2	241637213	241673857	+	ENSG00000168397.17	ATG4B
chr2	241675747	241686944	-	ENSG00000168393.13	DTYMK
chr2	241687085	241729478	+	ENSG00000168395.15	ING5
chr2	241724615	241725693	-	ENSG00000235351.1	AC114730.3
chr2	241734602	241768816	+	ENSG00000180902.18	D2HGDH
chr2	241734715	241735498	-	ENSG00000215692.2	AC114730.1
chr2	241849884	241858894	-	ENSG00000188389.11	PDCD1
chr2	241869600	241873823	+	ENSG00000188011.5	RTP5
chr2	241881363	242078722	+	ENSG00000233806.7	LINC01237
chr3	1065580	1065875	-	ENSG00000244169.3	RN7SL120P
chr3	1092658	1404217	+	ENSG00000134115.13	CNTN6
chr3	1962381	1987470	-	ENSG00000225044.1	AC018814.1
chr3	2098813	3057959	+	ENSG00000144619.15	CNTN4
chr3	3250687	3627296	-	ENSG00000223727.6	AC034195.1
chr3	3700814	4467273	-	ENSG00000144455.14	SUMF1
chr3	3918709	4046722	+	ENSG00000287720.1	AC023480.1
chr3	4269153	4311495	-	ENSG00000286579.1	AC023483.1
chr3	4303304	4317567	+	ENSG00000170364.12	SETMAR
chr3	4493345	4847840	+	ENSG00000150995.19	ITPR1
chr3	4814294	4887293	-	ENSG00000235978.6	AC018816.1
chr3	4896809	4980414	-	ENSG00000235831.7	BHLHE40-AS1
chr3	4979437	4985323	+	ENSG00000134107.5	BHLHE40
chr3	5068676	5069044	-	ENSG00000230182.1	RNF10P1
chr3	6148484	6365885	+	ENSG00000226022.1	AC026167.1
chr3	6208269	6208571	+	ENSG00000232958.1	AC027119.1
chr3	6490460	6736750	+	ENSG00000189229.11	AC069277.1
chr3	6631008	6805479	-	ENSG00000226258.7	GRM7-AS3
chr3	6770001	7741533	+	ENSG00000196277.16	GRM7
chr3	6773037	6773343	-	ENSG00000236152.1	MRPS36P1
chr3	7519741	7560333	-	ENSG00000236202.1	GRM7-AS1
chr3	7606890	7790482	-	ENSG00000270207.2	AC077690.1
chr3	7951263	8611924	-	ENSG00000227110.7	LMCD1-AS1
chr3	8079322	8125538	+	ENSG00000228351.3	AC018832.1
chr3	8619400	8745040	-	ENSG00000125046.15	SSUH2
chr3	8733802	8841808	+	ENSG00000182533.7	CAV3
chr3	8750408	8769628	-	ENSG00000180914.10	OXTR
chr3	8775402	8963773	-	ENSG00000070950.10	RAD18
chr3	8980591	9363053	-	ENSG00000196220.16	SRGAP3
chr3	9014123	9015979	+	ENSG00000224808.1	SRGAP3-AS1
chr3	9292588	9363303	-	ENSG00000254485.5	AC026191.1
chr3	9349689	9398579	-	ENSG00000206573.9	THUMPD3-AS1
chr3	9362971	9386791	+	ENSG00000134077.16	THUMPD3
chr3	9397615	9479240	+	ENSG00000168137.17	SETD5
chr3	9498361	9553822	-	ENSG00000156959.9	LHFPL4
chr3	9649433	9702393	+	ENSG00000163719.19	MTMR14
chr3	9693182	9721399	-	ENSG00000287878.1	AC022382.2
chr3	10324023	10708007	-	ENSG00000157087.20	ATP2B2
chr3	10759350	10764209	-	ENSG00000226567.2	LINC00606
chr3	10767464	10771718	+	ENSG00000230599.2	AC018495.1
chr3	10816201	10940714	+	ENSG00000132164.10	SLC6A11
chr3	10914196	10977981	-	ENSG00000286962.1	AC027128.1
chr3	10992186	11039247	+	ENSG00000157103.12	SLC6A1
chr3	11060973	11091548	+	ENSG00000287964.1	AC066580.1
chr3	11137093	11263557	+	ENSG00000196639.6	HRH1
chr3	11193439	11225877	-	ENSG00000285906.2	AC083855.2
chr3	11234256	11234582	-	ENSG00000213964.3	CHCHD4P4
chr3	11272309	11557665	+	ENSG00000197548.12	ATG7
chr3	11556069	11771350	-	ENSG00000144560.15	VGLL4
chr3	11790442	11846919	-	ENSG00000144559.10	TAMM41
chr3	12004388	12192032	+	ENSG00000157152.17	SYN2
chr3	12153068	12158912	-	ENSG00000157150.5	TIMP4
chr3	12484432	12539623	+	ENSG00000154743.18	TSEN2
chr3	12796472	12871916	+	ENSG00000144712.12	CAND2
chr3	12897043	13283281	-	ENSG00000144711.16	IQSEC1
chr3	13052967	13053122	-	ENSG00000231362.1	AC069271.1
chr3	13460294	13460398	-	ENSG00000238138.1	AC027124.2
chr3	13460424	13460889	-	ENSG00000223398.1	AC027124.1
chr3	13476982	13480053	-	ENSG00000244502.2	HDAC11-AS1
chr3	13479724	13506424	+	ENSG00000163517.15	HDAC11
chr3	13549125	13638422	+	ENSG00000163520.14	FBLN2
chr3	13650696	13746638	+	ENSG00000224514.3	LINC00620
chr3	13816258	13880071	-	ENSG00000154764.6	WNT7A
chr3	14089107	14089871	-	ENSG00000224752.1	VN1R21P
chr3	14112077	14124870	-	ENSG00000163528.13	CHCHD4
chr3	14124940	14143679	+	ENSG00000170876.7	TMEM43
chr3	14178817	14201122	+	ENSG00000170860.4	LSM3
chr3	14272373	14303845	-	ENSG00000255021.1	AC093496.1
chr3	14402576	14489349	+	ENSG00000131389.17	SLC6A6
chr3	14489107	14556075	-	ENSG00000144596.13	GRIP2
chr3	14651746	14672659	+	ENSG00000154781.16	CCDC174
chr3	14675141	14773036	+	ENSG00000131379.10	C3orf20
chr3	14791534	14793504	+	ENSG00000285969.1	AC087591.1
chr3	14799331	14811414	-	ENSG00000260902.1	LINC02011
chr3	14810853	14934571	+	ENSG00000154783.12	FGD5
chr3	14920347	14948424	-	ENSG00000225733.6	FGD5-AS1
chr3	15042460	15065317	-	ENSG00000131368.8	MRPS25
chr3	15070073	15099163	-	ENSG00000131381.12	RBSN
chr3	15206152	15252916	+	ENSG00000131375.10	CAPN7
chr3	15254184	15264515	+	ENSG00000224660.2	SH3BP5-AS1
chr3	15254353	15341368	-	ENSG00000131370.16	SH3BP5
chr3	15375373	15375645	-	ENSG00000226427.1	HMGN2P7
chr3	15381275	15440566	-	ENSG00000206562.11	METTL6
chr3	15560699	15601852	-	ENSG00000131373.15	HACL1
chr3	15601341	15722311	+	ENSG00000169814.15	BTD
chr3	15667236	15859771	-	ENSG00000206560.11	ANKRD28
chr3	16174680	16231992	+	ENSG00000131386.19	GALNT15
chr3	16252123	16253130	-	ENSG00000285654.1	AC090953.2
chr3	16257061	16264969	-	ENSG00000154813.10	DPH3
chr3	16265160	16350299	+	ENSG00000154814.14	OXNAD1
chr3	16275060	16276632	-	ENSG00000270739.1	AC090953.1
chr3	16524771	16541903	+	ENSG00000233570.2	LINC00690
chr3	16524800	16531807	+	ENSG00000269391.2	AC010139.1
chr3	16586792	16670306	-	ENSG00000092345.13	DAZL
chr3	16802651	17090604	+	ENSG00000154822.18	PLCL2
chr3	17042742	17044192	-	ENSG00000226441.2	PLCL2-AS1
chr3	17157162	18444817	-	ENSG00000131374.14	TBC1D5
chr3	18345377	18445588	-	ENSG00000182568.17	SATB1
chr3	18445024	18920401	+	ENSG00000228956.8	SATB1-AS1
chr3	18538673	18539899	+	ENSG00000236570.1	RAD23BP1
chr3	19148510	19535642	+	ENSG00000183960.9	KCNH8
chr3	19389185	19702795	-	ENSG00000287069.1	AC061958.1
chr3	19879472	19947025	-	ENSG00000163576.18	EFHB
chr3	20040446	20154404	+	ENSG00000114166.8	KAT2B
chr3	20160593	20186206	-	ENSG00000129810.15	SGO1
chr3	20174244	21145967	+	ENSG00000231304.2	SGO1-AS1
chr3	20507644	20507756	-	ENSG00000206807.1	RNU6-815P
chr3	21006730	21226305	-	ENSG00000282987.1	AC099753.1
chr3	21412218	22373321	-	ENSG00000151789.12	ZNF385D
chr3	22904135	22905151	+	ENSG00000226183.1	RANP7
chr3	24117153	24495756	-	ENSG00000151090.19	THRB
chr3	24494087	24681711	+	ENSG00000228791.8	THRB-AS1
chr3	24687919	25174305	+	ENSG00000237838.1	AC092422.1
chr3	25020166	25020463	-	ENSG00000244404.3	RN7SL216P
chr3	25025007	25025126	+	ENSG00000201713.1	RNA5SP125
chr3	25174332	25597932	+	ENSG00000077092.19	RARB
chr3	25597905	25664907	-	ENSG00000077097.15	TOP2B
chr3	25664873	25664939	-	ENSG00000283971.1	MIR4442
chr3	26622806	26717537	+	ENSG00000179796.12	LRRC3B
chr3	27110085	27369460	-	ENSG00000163491.16	NEK10
chr3	27265580	27265683	-	ENSG00000207251.1	RNU6-342P
chr3	27372721	27484420	-	ENSG00000033867.16	SLC4A7
chr3	27462506	27462816	+	ENSG00000227523.1	RPS20P15
chr3	27486247	27486617	+	ENSG00000230807.1	AC099535.1
chr3	27703129	27703568	-	ENSG00000232766.1	AC098614.2
chr3	27712910	27714005	+	ENSG00000272282.1	LINC02084
chr3	27715949	27722711	-	ENSG00000163508.13	EOMES
