gene_id	chr	start	end
ENSG00000272861.1	chr2	105249404	105249794
ENSG00000272994.1	chr2	105334027	105337475
ENSG00000135974.10	chr2	105337532	105349211
ENSG00000115641.19	chr2	105357712	105438513
ENSG00000238273.3	chr2	105363038	105378839
ENSG00000071051.14	chr2	105744912	105894274
ENSG00000119147.10	chr2	106063246	106078155
ENSG00000115652.14	chr2	106093303	106194339
ENSG00000233339.1	chr2	106179542	106183797
ENSG00000144057.15	chr2	106801600	106887108
ENSG00000237880.2	chr2	107382715	107748270
ENSG00000224568.2	chr2	107529292	107556499
ENSG00000286769.1	chr2	107698737	107746941
ENSG00000225328.2	chr2	108167125	108217886
ENSG00000236877.2	chr2	108226015	108226331
ENSG00000237223.6	chr2	108322238	108353799
ENSG00000271070.1	chr2	108367116	108367938
ENSG00000135968.21	chr2	108449191	108509415
ENSG00000169756.16	chr2	108534355	108687246
ENSG00000163006.12	chr2	108786757	108885477
ENSG00000135960.10	chr2	108894471	108989372
ENSG00000277628.1	chr2	109124357	109124609
ENSG00000259863.1	chr2	109127327	109128930
ENSG00000172985.11	chr2	109129205	109504634
ENSG00000264934.1	chr2	109141490	109141588
ENSG00000153093.18	chr2	110732573	111118222
ENSG00000172965.17	chr2	111006015	111523376
ENSG00000204581.3	chr2	111098345	111116407
ENSG00000153094.23	chr2	111119378	111168445
ENSG00000285016.1	chr2	111429324	111699033
ENSG00000280878.1	chr2	111468810	111637967
ENSG00000153107.13	chr2	111611639	111884690
ENSG00000237583.1	chr2	111675026	111675343
ENSG00000236307.2	chr2	111887914	111888741
ENSG00000153208.17	chr2	111898607	112029561
ENSG00000286904.1	chr2	112039378	112055337
ENSG00000153214.11	chr2	112055269	112119318
ENSG00000125630.16	chr2	112541915	112579818
ENSG00000243389.1	chr2	112589040	112614431
ENSG00000231747.1	chr2	112621809	112622167
ENSG00000144130.11	chr2	112721486	112742879
ENSG00000169607.13	chr2	112736349	112764664
ENSG00000227368.1	chr2	112932625	112933171
ENSG00000189223.15	chr2	113211421	113276581
ENSG00000125618.17	chr2	113215997	113278921
ENSG00000234997.2	chr2	113325372	113425548
ENSG00000115084.14	chr2	113705011	113756693
ENSG00000270019.1	chr2	113888203	113889750
ENSG00000115091.12	chr2	113890063	113962596
ENSG00000234199.3	chr2	113970719	114007304
ENSG00000243179.1	chr2	113979909	113983258
ENSG00000212182.2	chr2	114005440	114005655
ENSG00000175497.17	chr2	114442299	115845780
ENSG00000286776.1	chr2	115079354	115099092
ENSG00000238207.2	chr2	117754139	117804174
ENSG00000088205.13	chr2	117814691	117832377
ENSG00000236255.2	chr2	117833937	117841658
ENSG00000125633.11	chr2	117915478	118014133
ENSG00000235066.7	chr2	117995397	118055033
ENSG00000272895.1	chr2	117998745	117999480
ENSG00000279227.1	chr2	118014174	118015673
ENSG00000226856.7	chr2	118132128	118222250
ENSG00000258910.3	chr2	118766965	118835110
ENSG00000163064.7	chr2	118842171	118847648
ENSG00000115107.20	chr2	119223831	119265652
ENSG00000229867.2	chr2	119244422	119270714
ENSG00000186132.15	chr2	119302225	119366834
ENSG00000080293.9	chr2	119439843	119525301
ENSG00000231013.2	chr2	119476428	119487346
ENSG00000163075.13	chr2	119544432	119662251
ENSG00000144120.13	chr2	119679167	119686507
ENSG00000229326.3	chr2	119698623	119700151
ENSG00000088179.9	chr2	119759922	119984899
ENSG00000115109.14	chr2	120013077	120179119
ENSG00000224789.1	chr2	120174885	120216544
ENSG00000202046.1	chr2	120192245	120192357
ENSG00000236878.1	chr2	120211054	120211715
ENSG00000227788.1	chr2	120211727	120212862
ENSG00000233286.1	chr2	120212935	120213275
ENSG00000243104.1	chr2	120213344	120213631
ENSG00000234065.2	chr2	120213631	120214989
ENSG00000144118.14	chr2	120240064	120294710
ENSG00000235840.1	chr2	120319007	120326298
ENSG00000163083.6	chr2	120346136	120351803
ENSG00000237614.3	chr2	120542905	120545249
ENSG00000232140.2	chr2	120552481	120558119
ENSG00000229774.1	chr2	120686635	120710517
ENSG00000074047.21	chr2	120735623	120992653
ENSG00000201584.1	chr2	121040610	121040710
ENSG00000234455.1	chr2	121081437	121088726
ENSG00000074054.18	chr2	121337776	121649587
ENSG00000265451.1	chr2	121530422	121532705
ENSG00000264229.1	chr2	121530881	121531007
ENSG00000236859.7	chr2	121649320	121728563
ENSG00000213239.3	chr2	121708512	121709115
ENSG00000155438.12	chr2	121726945	121736911
ENSG00000286481.1	chr2	121902501	122887691
ENSG00000228400.2	chr2	124011984	124025173
ENSG00000155052.14	chr2	124025287	124915287
ENSG00000235491.1	chr2	125710969	125765842
ENSG00000186684.14	chr2	127183832	127220313
ENSG00000163161.14	chr2	127257290	127294166
ENSG00000286145.2	chr2	127294212	127375075
ENSG00000169967.16	chr2	127298730	127388465
ENSG00000200250.1	chr2	127316873	127316979
ENSG00000163166.15	chr2	127436207	127526886
ENSG00000231731.7	chr2	127455394	127514623
ENSG00000202429.1	chr2	127472234	127472415
ENSG00000169994.18	chr2	127535802	127637729
ENSG00000072163.19	chr2	127638381	127681786
ENSG00000144230.16	chr2	127645864	127652639
ENSG00000144233.9	chr2	127861630	127885922
ENSG00000272667.1	chr2	127886556	127887185
ENSG00000286873.1	chr2	127888829	127892732
ENSG00000136715.18	chr2	127941217	128028120
ENSG00000136720.7	chr2	128236716	128318868
ENSG00000252742.1	chr2	128350829	128350927
ENSG00000204460.3	chr2	129242173	129273848
ENSG00000214100.8	chr2	129922863	129934317
ENSG00000237574.1	chr2	129923177	129946703
ENSG00000234559.1	chr2	129939848	129940217
ENSG00000224352.1	chr2	130330142	130330285
ENSG00000229797.2	chr2	130742959	130755879
ENSG00000178171.10	chr2	130755435	130768134
ENSG00000232503.1	chr2	130776646	130776957
ENSG00000136002.19	chr2	130836916	131047263
ENSG00000284479.1	chr2	131035092	131035262
ENSG00000152102.18	chr2	131047876	131093460
ENSG00000115762.16	chr2	131104847	131353709
ENSG00000183840.7	chr2	132416805	132646582
ENSG00000200718.1	chr2	132523617	132523936
ENSG00000150551.11	chr2	132643286	132671579
ENSG00000230065.1	chr2	132660526	132666990
ENSG00000176771.17	chr2	132671788	133568463
ENSG00000226953.8	chr2	133264968	133285445
ENSG00000223430.1	chr2	133554315	133558227
ENSG00000152127.9	chr2	134119983	134454621
ENSG00000263813.1	chr2	134127125	134127192
ENSG00000222921.1	chr2	134231195	134231312
ENSG00000152128.13	chr2	134455759	134719000
ENSG00000224043.8	chr2	134735464	134918710
ENSG00000153086.14	chr2	134838616	134902034
ENSG00000176601.13	chr2	134964485	135047468
ENSG00000115839.17	chr2	135052265	135176394
ENSG00000121988.18	chr2	135136916	135531218
ENSG00000048991.16	chr2	135531455	135725270
ENSG00000144224.17	chr2	135741734	135785056
ENSG00000115850.10	chr2	135787850	135837184
ENSG00000214070.3	chr2	135897955	135898978
ENSG00000115866.11	chr2	135905881	135986100
ENSG00000231890.8	chr2	135985176	136022593
ENSG00000121966.7	chr2	136114349	136118149
ENSG00000251976.1	chr2	136390332	136390669
ENSG00000144229.12	chr2	136765545	137677718
ENSG00000224231.2	chr2	138101878	138107178
ENSG00000144227.5	chr2	138669157	138780390
ENSG00000168702.18	chr2	140231423	142131016
ENSG00000229781.1	chr2	142854095	142855998
ENSG00000115919.15	chr2	142877657	143055833
ENSG00000232377.1	chr2	143937073	143964156
ENSG00000121964.14	chr2	143938068	144332568
ENSG00000169554.21	chr2	144364364	144521057
ENSG00000238057.9	chr2	144517978	144521477
ENSG00000275372.1	chr2	144518447	144518574
ENSG00000273537.1	chr2	144520456	144520555
ENSG00000277444.1	chr2	144521039	144521116
ENSG00000287115.1	chr2	144523552	144524651
ENSG00000232606.2	chr2	144523912	144579434
ENSG00000226674.11	chr2	144666312	145262988
ENSG00000121989.15	chr2	147844517	147930826
ENSG00000223911.1	chr2	147899401	147902956
ENSG00000115947.13	chr2	147930397	148021604
ENSG00000204406.13	chr2	148021011	148516971
ENSG00000135999.12	chr2	148644440	148787569
ENSG00000231079.7	chr2	148866470	148888823
ENSG00000168280.17	chr2	148875227	149026759
ENSG00000150556.17	chr2	149038107	149215262
ENSG00000224337.1	chr2	149320593	149321436
ENSG00000187123.15	chr2	149329985	149474138
ENSG00000168288.13	chr2	149569637	149587778
ENSG00000231969.2	chr2	149587196	150047447
ENSG00000207270.1	chr2	149610668	149610774
ENSG00000162947.5	chr2	149745648	149859191
ENSG00000286081.1	chr2	150150633	150166266
ENSG00000230645.2	chr2	150169474	150356460
ENSG00000115963.13	chr2	150468195	150539011
ENSG00000232359.1	chr2	150595102	150620067
ENSG00000224048.6	chr2	150612381	150635818
ENSG00000222031.1	chr2	151001220	151048774
ENSG00000184898.7	chr2	151247940	151261863
ENSG00000182389.19	chr2	151832768	152099475
ENSG00000115145.10	chr2	152116801	152175763
ENSG00000286234.1	chr2	152176020	152225211
ENSG00000157827.20	chr2	152335174	152649826
ENSG00000286207.1	chr2	152635268	152641275
ENSG00000196504.17	chr2	152651593	152717997
ENSG00000177917.10	chr2	152717893	152761253
ENSG00000226213.1	chr2	152876820	152877767
ENSG00000214025.2	chr2	153158938	153159683
ENSG00000224612.2	chr2	153168399	153201762
ENSG00000227400.2	chr2	153421616	153593288
ENSG00000144278.15	chr2	153871922	154453979
ENSG00000224675.1	chr2	154435853	154457438
ENSG00000223290.1	chr2	154590407	154590528
ENSG00000233709.1	chr2	155311023	155311409
ENSG00000233039.1	chr2	155311697	155313427
ENSG00000233248.1	chr2	155313440	155313958
ENSG00000229935.1	chr2	155314066	155314368
ENSG00000153234.14	chr2	156324437	156342348
ENSG00000115159.16	chr2	156435290	156613735
ENSG00000286889.1	chr2	156803339	156891160
ENSG00000213194.3	chr2	157210847	157211539
ENSG00000115165.10	chr2	157414619	157488961
ENSG00000115170.15	chr2	157736444	157876330
ENSG00000007001.12	chr2	157876702	158136154
ENSG00000212410.1	chr2	157985789	157985894
ENSG00000227480.2	chr2	158166650	158236169
ENSG00000153237.18	chr2	158171073	158456753
ENSG00000144283.21	chr2	158456964	158682879
ENSG00000204380.4	chr2	158658337	158735002
ENSG00000228586.1	chr2	158685903	158753775
ENSG00000115183.15	chr2	158968640	159232659
ENSG00000115221.12	chr2	160099667	160200313
ENSG00000285155.1	chr2	160141981	160271888
ENSG00000285373.2	chr2	160257718	160271880
ENSG00000153250.20	chr2	160272151	160493807
ENSG00000144290.17	chr2	161424332	161985282
ENSG00000288091.1	chr2	161577192	161625752
ENSG00000235716.1	chr2	161580072	161581350
ENSG00000234732.1	chr2	161931199	161931466
ENSG00000197635.10	chr2	161992245	162074215
ENSG00000115263.15	chr2	162142882	162152404
ENSG00000184611.12	chr2	162371407	162838767
ENSG00000237750.2	chr2	162768936	162797972
ENSG00000230282.1	chr2	163152251	163153307
ENSG00000182263.14	chr2	163593396	163736012
ENSG00000237844.2	chr2	163743913	164352223
ENSG00000115290.10	chr2	164492417	164621482
ENSG00000277998.1	chr2	164573741	164574054
ENSG00000082438.17	chr2	164653624	164843679
ENSG00000236283.5	chr2	164840661	165208261
ENSG00000169507.9	chr2	164896186	164955525
ENSG00000153253.18	chr2	165087522	165204067
ENSG00000136531.17	chr2	165194993	165392310
ENSG00000288089.1	chr2	165433438	165436614
ENSG00000178662.16	chr2	165469647	165689407
ENSG00000229195.1	chr2	165794857	165846091
ENSG00000232411.1	chr2	165833048	165839098
ENSG00000123607.15	chr2	165857475	165953816
ENSG00000236107.10	chr2	165957188	166390771
ENSG00000144285.21	chr2	165984641	166149214
ENSG00000238813.1	chr2	166123494	166123597
ENSG00000136546.16	chr2	166403573	166611482
ENSG00000163092.20	chr2	166888487	167259753
ENSG00000228222.1	chr2	167293171	167558333
ENSG00000235335.3	chr2	167814757	167941180
ENSG00000198648.11	chr2	167954020	168247595
ENSG00000172292.14	chr2	168455862	168775137
ENSG00000227617.9	chr2	168771951	168786961
ENSG00000152253.9	chr2	168834132	168913371
ENSG00000152254.11	chr2	168901291	168910000
ENSG00000073734.10	chr2	168915498	169031324
ENSG00000073737.16	chr2	169064789	169096167
ENSG00000235321.1	chr2	169100743	169101210
ENSG00000235995.1	chr2	169115195	169115680
ENSG00000081479.15	chr2	169127109	169362534
ENSG00000163093.12	chr2	169479480	169506655
ENSG00000251569.1	chr2	169479480	169525922
ENSG00000239474.7	chr2	169509702	169526258
ENSG00000138399.18	chr2	169528508	169573875
ENSG00000213160.10	chr2	169694488	169776989
ENSG00000231550.1	chr2	169767185	169768799
ENSG00000214369.2	chr2	169790093	169790885
ENSG00000138385.16	chr2	169791933	169812064
ENSG00000138382.15	chr2	169810081	169824931
ENSG00000144357.17	chr2	169827454	170084131
ENSG00000071909.18	chr2	170178145	170655171
ENSG00000231898.9	chr2	170332085	170408564
ENSG00000234350.5	chr2	170700368	170813670
ENSG00000204334.7	chr2	170783786	170798971
ENSG00000128683.14	chr2	170813213	170861151
ENSG00000235934.2	chr2	170814686	170818037
ENSG00000286611.1	chr2	170820066	170821295
ENSG00000286115.1	chr2	170890393	170914873
ENSG00000115806.13	chr2	170928464	170967130
ENSG00000198586.14	chr2	170990823	171231314
ENSG00000123600.19	chr2	171317405	171434802
ENSG00000115827.14	chr2	171434217	171485052
ENSG00000071967.12	chr2	171522247	171558129
ENSG00000233934.2	chr2	171587093	171587259
ENSG00000077380.15	chr2	171687409	171748420
ENSG00000115840.14	chr2	171783405	171999859
ENSG00000128708.13	chr2	171922448	171983686
ENSG00000144355.15	chr2	172084740	172089677
ENSG00000115844.11	chr2	172099438	172102900
ENSG00000236651.1	chr2	172103006	172109982
ENSG00000232555.2	chr2	172137345	172370401
ENSG00000091409.15	chr2	172427354	172506459
ENSG00000232788.1	chr2	172464262	172466022
ENSG00000225205.5	chr2	172480840	172556596
ENSG00000091428.18	chr2	172735274	173052893
ENSG00000091436.17	chr2	173075435	173268015
ENSG00000238133.6	chr2	173166446	173282036
ENSG00000144354.14	chr2	173354820	173368997
ENSG00000236832.1	chr2	173477996	173478400
ENSG00000237016.1	chr2	173575110	173576341
ENSG00000234415.1	chr2	173871653	173872465
ENSG00000172845.15	chr2	173880850	173965702
ENSG00000260868.1	chr2	174025280	174027163
ENSG00000235414.3	chr2	174043008	174043880
ENSG00000138430.16	chr2	174072447	174248599
ENSG00000270799.1	chr2	174171891	174172725
ENSG00000231453.1	chr2	174326027	174330643
ENSG00000280414.1	chr2	174334438	174337566
ENSG00000217236.2	chr2	174334954	174338500
ENSG00000138433.16	chr2	174348022	174395712
ENSG00000163328.13	chr2	174431571	174487094
ENSG00000236449.2	chr2	174547141	174776720
ENSG00000115935.17	chr2	174559572	174682916
ENSG00000237798.1	chr2	174575227	174587726
ENSG00000235655.3	chr2	174719908	174720318
ENSG00000138435.16	chr2	174747592	174787935
ENSG00000128656.14	chr2	174799313	175005381
ENSG00000229066.2	chr2	175257250	175463180
ENSG00000174279.4	chr2	176077472	176083913
ENSG00000128714.6	chr2	176092721	176095944
ENSG00000170178.7	chr2	176099795	176102489
ENSG00000128713.14	chr2	176104216	176109754
ENSG00000128710.5	chr2	176108790	176119942
ENSG00000237380.7	chr2	176121611	176137098
ENSG00000128709.13	chr2	176122719	176124937
ENSG00000175879.9	chr2	176129694	176132695
ENSG00000128652.11	chr2	176136612	176173102
ENSG00000207744.1	chr2	176150303	176150412
ENSG00000170166.6	chr2	176151550	176153226
ENSG00000218175.2	chr2	176200908	176201252
ENSG00000224577.3	chr2	176495255	176819180
ENSG00000163364.10	chr2	176629572	176637931
ENSG00000252027.1	chr2	176664676	176664766
ENSG00000230552.6	chr2	176723614	176819310
ENSG00000237053.1	chr2	176804987	176806337
ENSG00000223777.1	chr2	176809426	176809859
ENSG00000279205.1	chr2	176822030	176823653
ENSG00000227098.2	chr2	176830839	176849428
ENSG00000206866.1	chr2	176929985	176930090
ENSG00000236501.6	chr2	176989418	177164656
ENSG00000229337.2	chr2	177111036	177212662
ENSG00000251746.1	chr2	177138699	177138797
ENSG00000226273.2	chr2	177177695	177178255
ENSG00000201102.1	chr2	177194983	177195095
ENSG00000116044.16	chr2	177227595	177392697
ENSG00000265396.1	chr2	177255945	177256010
ENSG00000222043.2	chr2	177264359	177265515
ENSG00000213963.6	chr2	177283508	177392691
ENSG00000271825.1	chr2	177300600	177302006
ENSG00000271996.1	chr2	177306373	177310572
ENSG00000278418.1	chr2	177313806	177313882
ENSG00000280374.1	chr2	177317715	177318471
ENSG00000237178.2	chr2	177344443	177344836
ENSG00000238295.1	chr2	177345858	177345961
ENSG00000018510.16	chr2	177392757	177559299
ENSG00000128655.18	chr2	177623244	178072777
ENSG00000284741.1	chr2	177628069	178108339
ENSG00000229941.6	chr2	177653419	177723289
ENSG00000236664.1	chr2	177953111	178011989
ENSG00000213962.2	chr2	177997273	177998770
ENSG00000227241.1	chr2	178105637	178105753
ENSG00000155636.15	chr2	178112424	178139011
ENSG00000223096.1	chr2	178142548	178142651
ENSG00000079156.17	chr2	178194481	178402893
ENSG00000223960.7	chr2	178413635	178440243
ENSG00000237298.10	chr2	178521183	178779963
ENSG00000155657.26	chr2	178525989	178830802
ENSG00000287149.1	chr2	178828349	179007807
ENSG00000163492.15	chr2	178829757	179050086
ENSG00000187231.14	chr2	179101678	179264832
ENSG00000237964.3	chr2	179399728	179400875
ENSG00000144331.20	chr2	179441982	179861612
ENSG00000170035.16	chr2	180967248	181076585
ENSG00000236153.1	chr2	180979427	180980090
ENSG00000238171.1	chr2	181076051	181105968
ENSG00000234663.7	chr2	181086076	181409321
ENSG00000115232.14	chr2	181457202	181538940
ENSG00000188452.14	chr2	181536672	181680665
ENSG00000162992.3	chr2	181673088	181680876
ENSG00000234595.1	chr2	181683113	181685707
ENSG00000221023.1	chr2	181738606	181738715
ENSG00000260742.1	chr2	181887851	181891663
ENSG00000138434.17	chr2	181891730	181930738
ENSG00000150722.10	chr2	181954241	182131398
ENSG00000213958.2	chr2	181961212	181962478
ENSG00000115252.18	chr2	182140036	182523192
ENSG00000077232.18	chr2	182716041	182794464
ENSG00000061676.15	chr2	182909115	183038858
ENSG00000162999.13	chr2	183078559	183100008
ENSG00000224643.5	chr2	183083405	183108519
ENSG00000287621.1	chr2	183253652	183495501
ENSG00000286807.1	chr2	183997372	184002264
ENSG00000237877.7	chr2	186032884	186422432
ENSG00000065548.18	chr2	186486253	186509361
ENSG00000224323.2	chr2	186488624	186489083
ENSG00000138448.12	chr2	186590056	186680901
ENSG00000227227.1	chr2	186641339	186695287
ENSG00000224063.6	chr2	187003220	187556288
ENSG00000064989.13	chr2	187341964	187448460
ENSG00000003436.16	chr2	187464230	187565760
ENSG00000231689.2	chr2	187712816	188384313
ENSG00000235616.1	chr2	187825341	187826449
ENSG00000144366.16	chr2	188291669	188595931
ENSG00000168542.15	chr2	188974373	189012746
ENSG00000221502.1	chr2	188978092	188978161
ENSG00000283238.1	chr2	188978093	188978161
ENSG00000204262.14	chr2	189031898	189225312
ENSG00000228073.1	chr2	189095063	189096158
ENSG00000264725.1	chr2	189133036	189133111
ENSG00000213601.3	chr2	189311263	189311967
ENSG00000115368.10	chr2	189441446	189475552
ENSG00000276828.1	chr2	189625443	189626259
ENSG00000151687.14	chr2	189674290	189761193
ENSG00000128694.12	chr2	189746660	189763227
ENSG00000253559.1	chr2	189762704	189765556
ENSG00000273240.1	chr2	189763859	189764456
ENSG00000128699.14	chr2	189770267	189784364
ENSG00000064933.17	chr2	189784085	189877629
ENSG00000187699.10	chr2	189879609	190203484
ENSG00000138379.5	chr2	190055700	190062729
ENSG00000198130.16	chr2	190189735	190344193
ENSG00000151689.13	chr2	190343570	190371665
ENSG00000151690.15	chr2	190408355	190509205
ENSG00000189362.12	chr2	190504338	190534722
ENSG00000115415.19	chr2	190908460	191020960
ENSG00000230686.1	chr2	191017954	191019079
ENSG00000231858.5	chr2	191021526	191032314
ENSG00000138378.19	chr2	191029576	191151596
ENSG00000288064.1	chr2	191045458	191065345
ENSG00000280083.1	chr2	191154118	191156070
ENSG00000230611.1	chr2	191174233	191174835
ENSG00000227542.1	chr2	191229165	191246172
ENSG00000128641.19	chr2	191245185	191425389
ENSG00000173559.13	chr2	191678068	191696664
ENSG00000274845.1	chr2	191682452	191682633
ENSG00000288582.1	chr2	191693198	191738594
ENSG00000225884.3	chr2	191792797	191820257
ENSG00000168497.5	chr2	191834310	191847088
ENSG00000144339.12	chr2	191949043	192194933
ENSG00000227418.6	chr2	192749845	192776899
ENSG00000225539.7	chr2	194344190	194576578
ENSG00000196950.14	chr2	195575977	195737702
ENSG00000201813.1	chr2	195670372	195670474
ENSG00000118997.14	chr2	195737703	196068837
ENSG00000227878.2	chr2	196063312	196063963
ENSG00000138411.13	chr2	196189099	196593684
ENSG00000276200.1	chr2	196289409	196289707
ENSG00000119041.11	chr2	196763035	196799725
ENSG00000187944.3	chr2	196804415	196810276
