name	chr	start	end	strand	Ensembl_ID	22Rv1	DU145	LNCaP	MDA PCa 2b	NCI-H660	PC3	VCaP	start_tad	end_tad	Fraction
ENPP2	chr8	119557085	119673453	-	ENSG00000136960.12	0.0582234200625	0.142519400312	0.0982973917329	0.0787695481459	-0.218791227973	0.0413225345373	-0.0474412745159	119440000	119840000	0.4163675
ENPP3	chr6	131628441	131747418	+	ENSG00000154269.15	0.112511890166	0.0785406269129	0.168818439179	0.183785426303	0.189524410057	-0.0172100823964	0.243667983695	131600000	131920000	0.088878125
ENPP4	chr6	46129988	46146688	+	ENSG00000001561.7	0.214380335841	-0.0869770896256	0.157692887847	-0.0456576959216	-0.0788304938729	0.244225119276	-0.0531500802485	45920000	46240000	0.6562125
ENPP5	chr6	46159184	46170980	-	ENSG00000112796.10	0.084171820943	0.14696688766	0.331207230369	0.11684221308	0.0448390586447	-0.0867629425009	-0.176979266216	45920000	46240000	0.2156875
ENPP6	chr4	184088705	184221230	-	ENSG00000164303.11	-0.0187916519476	0.0210654845788	0.121200664773	-0.0397818305771	-0.0392890697923	0.117449926621	-0.0329528266984	183840000	184240000	0.046925
ENPP7	chr17	79730942	79742219	+	ENSG00000182156.10	0.0674226771465	0.118063590687	0.148309932939	0.0414082645709	-0.29774147535	-0.108311804449	-0.144451580393	79720000	80000000	0.0390785714285714
ENSA	chr1	150600850	150629612	-	ENSG00000143420.18	-0.105514444494	-0.0884362458651	0.00589827508481	-0.184169621986	0.030243213464	0.1454062421	0.110755156447	150560000	151000000	0.841790909090909
ENTHD1	chr22	39743043	39893864	-	ENSG00000176177.10								39520000	40040000	0.281030769230769
ENTPD1	chr10	95711778	95877266	+	ENSG00000138185.20	-0.27346174536	-0.199444648344	0.103727194291	0.195202890632	0.0922283796244	-0.00776489939523	-0.0465511586985	95680000	95880000	0.15889
ENTPD2	chr9	137048106	137054061	-	ENSG00000054179.12	0.000997133935491	0.0808522339555	0.267764973664	0.363682623399	0.00226066422917	-0.387434333621	-0.405870626489	136760000	137080000	0.081059375
ENTPD3	chr3	40387183	40428744	+	ENSG00000168032.10	0.0394935366727	-0.201588932927	0.263586385441	0.0775754610302	0.0899523729102	0.329651793142	0.153448696875	40320000	40560000	0.279929166666667
ENTPD5	chr14	73958009	74019399	-	ENSG00000187097.12	-0.155931675937	-0.214280744674	0.168049728708	-0.048311015693	-0.0429619965337	-0.36026639709	0.0644258966978	73880000	74080000	0.303005
ENTPD6	chr20	25195692	25228075	+	ENSG00000197586.13	-0.273160589505	-0.0748946251173	0.207199633646	-0.225390523852	-0.0635855623457	0.264087690953	0.0189149743347	24920000	25400000	0.574358333333333
ENTPD7	chr10	99659508	99711241	+	ENSG00000198018.7	-0.294094848244	-0.202388574448	-0.0194363408231	-0.171337515596	-0.327153584844	-0.0912825106098	-0.281208114828	99640000	99760000	0.162566666666667
ENTPD8	chr9	137434363	137441816	-	ENSG00000188833.9	0.145596215404	0.0330858654579	0.141769707188	-0.0180386736815	0.433605159076	-0.0503759646001	0.145523786392	137280000	137560000	0.422085714285714
ENTR1	chr9	136401921	136410614	-	ENSG00000165689.17								136320000	136480000	0.4336625
ENY2	chr8	109334323	109345954	+	ENSG00000120533.13	-0.464554246122	-0.439857077384	-1.09222050832	-0.553231047358	-0.140699840547	-0.621485814774	-0.626872427994	109320000	109520000	0.071615
EOGT	chr3	68975216	69013684	-	ENSG00000163378.14		-0.0342359406475	0.0416924371919	0.0251184797182		-0.0170564995174		68880000	69440000	0.761278571428572
EOMES	chr3	27715948	27722711	-	ENSG00000163508.13	-0.412106776856	0.0360500196778	0.100309107575	0.110448551842	-0.0748002380291	0.040058631239	-0.134110725717	27680000	28360000	0.937189705882353
EP300	chr22	41092591	41180077	+	ENSG00000100393.14	0.0361121035024	0.00172009701523	-0.284813169492	0.0848919418555	-0.334369622681	0.144889511264	-0.426743396298	40920000	41360000	0.392252272727273
EP400	chr12	131949941	132080460	+	ENSG00000183495.14	-0.733811932234	-0.599508043101	-1.05715537179	-0.622799314926	-1.42165699063	-0.409341856539	-0.579476926293	131680000	132160000	0.562377083333333
EPAS1	chr2	46293666	46386697	+	ENSG00000116016.14	0.155931245294	0.312225284412	-0.0574338553527	-0.00163111791635	-0.0472478990985	0.0693394645091	0.0546523918673	45960000	46440000	0.6951375
EPB41	chr1	28887090	29120046	+	ENSG00000159023.21	-0.227361658692	0.0980864617399	0.0678796390938	-0.08181313267	0.00181939613977	0.0992588637945	-0.265879411722	28880000	29240000	0.0196944444444444
EPB41L2	chr6	130839346	131063322	-	ENSG00000079819.19		-0.14363701248	-0.105241144336	-0.0610678879116		-0.0256335130896		130040000	131160000	0.0863196428571429
EPB41L3	chr18	5392380	5630700	-	ENSG00000082397.17	0.0809272740658	0.0728711333739	0.104277179223	0.254478124826	-0.28036600304	-0.0156657470608	0.169491140754	5080000	5840000	0.275394736842105
EPB41L4B	chr9	109171974	109320964	-	ENSG00000095203.14	-0.402083981896	0.0608946666849	-0.337910691748	-0.0981709545592	0.081556492349	-0.173022834996	-0.109989679392	108880000	109400000	0.151992307692308
EPB41L5	chr2	120013076	120179119	+	ENSG00000115109.14		-0.159391265329	-0.283318346834	-0.00312771933274		-0.0547498109289		119680000	120320000	0.52043125
EPB42	chr15	43197226	43221125	-	ENSG00000166947.14		-0.182140200632	-0.320920328451	-0.162695921263		-0.194349555537		42960000	43360000	0.3471875
EPC1	chr10	32267750	32378798	-	ENSG00000120616.16	-0.108119876897	-0.0730408685339	-0.175987258222	0.112554014201	-0.0147011725365	-0.0185338612747	-0.140816691982	32200000	32400000	0.10601
EPC2	chr2	148644439	148787569	+	ENSG00000135999.12	-0.103436518409	-0.171881596838	-0.281600507588	-0.23393743662	-0.28071872933	-0.320308630918	-0.476187637992	147920000	149000000	0.670776851851852
EPCAM	chr2	47345157	47387601	+	ENSG00000119888.11	-0.164804386287	0.261728686969	0.11646303511	0.0811879621483	-0.0631756500743	0.120420689872	0.17369485493	47320000	47760000	0.057175
EPG5	chr18	45847608	45967329	-	ENSG00000152223.15		-0.207687760988	-0.296894538958	-0.13308372214		-0.449826740708		45640000	46120000	0.318064583333333
EPGN	chr4	74308469	74316789	+	ENSG00000182585.10		0.172610062068	0.137994253364	0.122850962805		0.208907663434		74160000	74360000	0.742345
EPHA1	chr7	143390288	143408856	-	ENSG00000146904.9	-0.0188074273441	0.193304648834	-0.0451587109369	0.0561376159001	0.328161942569	0.0643228606045	0.217600017747	143240000	143520000	0.396942857142857
EPHA10	chr1	37713879	37765133	-	ENSG00000183317.17	-0.0855681046654	-0.091430886729	0.120909578964	-0.174076956451	-0.345618948103	-0.176252856367	-0.183024638252	37680000	38040000	0.763519444444444
EPHA2	chr1	16124336	16156069	-	ENSG00000142627.13	-0.379726967883	0.0965499558415	-0.0302185361915	0.0337931823647	-0.0414621064622	0.0670645065861	-0.493980878749	16000000	16240000	0.3497125
EPHA3	chr3	89107620	89482134	+	ENSG00000044524.11	-0.240650549343	0.147079124155	0.223799646167	0.0413379527931	-0.0209819328122	0.0323928686094	0.210120790888	88200000	90280000	0.436355769230769
EPHA4	chr2	221418026	221574202	-	ENSG00000116106.12	-0.182533835688	0.0137964880307	-0.0319147971227	-0.0693911056371	0.245921399319	-0.0436797361592	0.08787231121	220680000	221600000	0.0280413043478261
EPHA5	chr4	65319562	65670495	-	ENSG00000145242.13	0.0773988264955	-0.0106141091949	0.337362033908	-0.0513049120032	-0.581433828655	0.0054345428345	-0.153492301438	65000000	66200000	0.441254166666667
EPHA8	chr1	22563488	22603595	+	ENSG00000070886.12	0.148864970574	-0.115242450435	-0.24988554935	-0.0241716397561	-0.491994762046	-0.0845614236296	-0.194180342751	22440000	22680000	0.514533333333333
EPHB1	chr3	134597800	135260467	+	ENSG00000154928.18	-0.126440798375	-0.00932434362219	-0.128263385118	-0.0536064008296	-0.417873913479	-0.278351311007	0.0289290237673	134560000	135280000	0.0525
EPHB2	chr1	22710838	22921500	+	ENSG00000133216.16	-0.189772609125	-0.0605052412326	-0.155760724805	-0.0691433455323	0.060748226686	-0.150788084822	-0.169685967907	22680000	22960000	0.110135714285714
EPHB3	chr3	184561784	184582408	+	ENSG00000182580.3	0.191933334649	0.115683210121	0.251329191484	-0.0868026993506	0.020066003023	-0.0273560112661	0.0917974972305	184560000	184840000	0.00637142857142857
EPHB4	chr7	100802564	100827523	-	ENSG00000196411.10	-0.190538309834	-0.303121582013	-0.0901906901225	-0.162525807371	-0.260658757677	-0.0270453960304	-0.476868301053	100720000	100880000	0.32798125
EPHB6	chr7	142855060	142871094	+	ENSG00000106123.12	-0.20532060802	-0.210505380945	-0.0510597578034	-0.144340517547	0.208705937756	-0.0976871234969	-0.245487050183	142840000	143000000	0.094125
EPHX1	chr1	225810091	225845563	+	ENSG00000143819.12	0.150894728838	0.0399693044998	0.0139844403656	0.0169078538741	-0.124642699082	-0.0635273968323	-0.268891485957	225760000	226000000	0.2087125
EPHX2	chr8	27490780	27545564	+	ENSG00000120915.14	-0.311387850679	0.265907358604	0.29573791677	0.024715646652	-0.167157083496	-0.0477113510284	0.0702852792436	27280000	27600000	0.6586875
EPHX3	chr19	15226918	15233435	-	ENSG00000105131.8								15160000	15440000	0.737732142857143
EPHX4	chr1	92029984	92063538	+	ENSG00000172031.7	0.067865415711	-0.219746545284	-0.0408280015944	-0.0834036297659	0.087581527593	-0.15702375846	-0.0934949932182	91960000	92280000	0.2187
EPM2A	chr6	145382534	145736023	-	ENSG00000112425.15	-0.247157521801	-0.206100855604	-0.00929678499084	0.0361002141324	0.175693497402	0.0139981291879	0.267833331151	144560000	145920000	0.135277205882353
EPM2AIP1	chr3	36985042	36993131	-	ENSG00000178567.8		-0.0661155928504	-0.299028145132	-0.0942741710147		-0.24424734149		36680000	37000000	0.021465625
EPN3	chr17	50532681	50543750	+	ENSG00000049283.18								50480000	50720000	0.219504166666667
EPO	chr7	100720467	100723700	+	ENSG00000130427.3	-0.044644271	0.185208010611	0.209380886923	0.054087573933	0.159043632243	0.145669946434	0.186040909949	100720000	100880000	0.00291875
EPOP	chr17	38671702	38674957	-	ENSG00000273604.2								38480000	38680000	0.025215
EPOR	chr19	11377206	11384342	-	ENSG00000187266.14	-0.225359757398	-0.121492183272	0.139149716719	-0.0954683068486	-0.234939913133	0.100026835711	-0.259628345077	11280000	11600000	0.67393125
EPPIN	chr20	45540625	45547752	-	ENSG00000101448.13	0.0243023745361	-0.177553542177	0.278641327968	0.243701065256	0.165781400828	0.0243983880405	-0.199873357855	45480000	45760000	0.758028571428571
EPPIN-WFDC6	chr20	45534195	45547662	-	ENSG00000249139.2	0.259684279667	0.240962421605	-0.117325729928	0.127339427032	-0.0758272731409	0.0537509312118	0.247084513667	45480000	45760000	0.75835
EPPK1	chr8	143857323	143878467	-	ENSG00000261150.3		-0.096655007412	0.0685681079463	0.330270244213		0.103169025571		143800000	143960000	0.50958125
EPRS1	chr1	219968599	220046530	-	ENSG00000136628.18								219840000	220200000	0.426305555555556
EPS15	chr1	51354262	51519266	-	ENSG00000085832.17	-0.00263171390413	-0.00391602785099	-0.126399056568	-0.0706034879268	-0.203950427247	0.095999902035	0.103840843678	51200000	51880000	0.530491176470588
EPS15L1	chr19	16355238	16472085	-	ENSG00000127527.14	-0.166328353552	-0.0196769057021	-0.240913147395	-0.268630079457	-0.0264753918284	-0.145644837865	-0.167627346113	16200000	16680000	0.43315625
EPS8	chr12	15620133	15882329	-	ENSG00000151491.14	-0.154036753852	0.174441426569	0.00979509568069	-0.0623104599057	0.0174794353681	-0.196708101257	-0.0579419823612	15560000	15920000	0.104641666666667
EPS8L1	chr19	55072019	55087923	+	ENSG00000131037.15	-0.400800649419	-0.499091747965	-0.903029190214	-0.878450422499	-0.49236929625	-0.789415094545	-0.928446821984	54480000	55120000	0.9250296875
EPS8L2	chr11	694437	727727	+	ENSG00000177106.16		-0.029869906475	-0.0135720543842	0.0394622576801		-0.101575090833		520000	840000	0.545115625
EPS8L3	chr1	109750079	109764027	-	ENSG00000198758.10	0.249277758313	0.0254679359691	0.132879643722	0.0714441106923	-0.0217170355328	-0.0415468309664	-0.117955530986	109720000	110000000	0.842760714285714
EPSTI1	chr13	42886387	42992271	-	ENSG00000133106.14		-0.072743379791	0.0833176496992	0.157417246679		0.0429665359498		42600000	43280000	0.423130882352941
EPX	chr17	58192725	58205174	+	ENSG00000121053.6	-0.0712574295492	-0.0490371994833	-0.0356597635012	-0.0332680311112	-0.202436990573	-0.0741316707758	0.0471330984025	58120000	58520000	0.1818125
EPYC	chr12	90963681	91005026	-	ENSG00000083782.8		0.0607796246573	0.0653278285558	-0.154231176666		0.158892169786		90960000	91360000	0.887435
EQTN	chr9	27284653	27297150	-	ENSG00000120160.11		0.08402600922	0.171277724035	0.0210572321065		-0.0551973110351		27000000	27320000	0.07140625
ERAL1	chr17	28855009	28861061	+	ENSG00000132591.12	-0.00471751907712	-0.103150182094	-0.0386517460354	-0.107553087413	0.00195810873273	0.0689944605952	0.0730479631944	28640000	28960000	0.671903125
ERAP1	chr5	96760809	96808100	-	ENSG00000164307.13	-0.126082683876	-0.221773152748	-0.0991582043521	0.0193503760738	-0.159504091322	-0.247589630912	-0.150812002944	96600000	97200000	0.653166666666667
ERAP2	chr5	96875985	96919703	+	ENSG00000164308.17	0.487583364672	0.123806459423	-0.149184612304	0.200425485392	-0.116452301746	0.161119754081	0.119724893283	96600000	97200000	0.459975
ERAS	chrX	48826512	48830138	+	ENSG00000187682.2	-0.0521746215924	-0.165380419655	-0.0417381268696	0.04953263462	0.37496080958	-0.0930137293427	0.215984952302	48600000	48920000	0.70785
ERBB2	chr17	39687913	39730426	+	ENSG00000141736.13	-0.0851744052957	-0.23528854399	-0.00930767174737	-0.358494207432	-0.604005503307	-0.217354747947	-0.202354503195	39200000	39760000	0.871273214285714
ERBB3	chr12	56076798	56103505	+	ENSG00000065361.15	-0.0704856408727	-0.0552310864388	0.0252304355636	0.0284198056212	-0.512456969304	-0.0589735844412	-0.326128976863	55960000	56120000	0.7299875
ERBB4	chr2	211375716	212538841	-	ENSG00000178568.15	-0.0314320621917	-0.215070653798	0.00369598089615	-0.141228891601	0.033805901572	-0.115181072602	-0.332871262191	210480000	212640000	0.0468328703703704
ERBIN	chr5	65926474	66082549	+	ENSG00000112851.14	0.128975522469	0.223049710943	-0.387406357832	-0.134754364124	-0.0326653187804	0.165557371433	-0.106207304706	65560000	66760000	0.305395
ERC1	chr12	990508	1495933	+	ENSG00000082805.20		0.209066802097	0.332957762087	0.0953877560491		-0.229908976267		960000	1600000	0.04766875
ERC2	chr3	55508310	56468467	-	ENSG00000187672.13		0.182687977942	-0.0302968171368	0.0965161648449		-0.0234250014907		54840000	56520000	0.0306744047619048
ERCC1	chr19	45407332	45478828	-	ENSG00000012061.15	-0.0842739036916	-0.166534166354	-0.132468572866	-0.0769785743386	-0.207270915082	-0.321059144024	0.0858312550911	45400000	45680000	0.718471428571429
ERCC2	chr19	45349836	45370918	-	ENSG00000104884.15	-0.223898417759	-0.179121941744	-0.733514719496	-0.231977716685	-0.210089515879	-0.171756735991	-0.476919757381	44880000	45400000	0.0559269230769231
ERCC3	chr2	127257289	127294166	-	ENSG00000163161.14	-0.126115704877	0.0472845203494	-0.0581696190789	0.0902214165375	0.073559955293	0.0550267747562	0.148142636668	127040000	127520000	0.4704875
ERCC4	chr16	13920153	13952348	+	ENSG00000175595.15	-0.240582767665	-0.0236571527267	0.367831183349	0.00118854817945	-0.000597257355392	-0.229627791884	-0.0252382048602	13920000	14280000	0.000425
ERCC5	chr13	102807145	102876001	+	ENSG00000134899.21	-0.145521310111	-0.139625680101	-0.0897773874728	-0.0524653191273	-0.401885063393	-0.188311594778	-0.13381991003	102560000	102880000	0.772328125
ERCC6	chr10	49454469	49539538	-	ENSG00000225830.13	-0.167683071729	0.0015166398987	0.102724163243	0.0584656094059	-0.0594020118917	-0.000914482720811	0.241139248164	49400000	49560000	0.1278875
ERCC6L	chrX	72204656	72239027	-	ENSG00000186871.7	-0.330787238794	-0.50201411793	-0.647587758931	-0.424281915039	-0.628441881896	-0.464502430647	-0.23789756347	72160000	72560000	0.8024325
ERCC6L2	chr9	95871263	96121154	+	ENSG00000182150.16	0.158239914186	0.0345011113288	-0.183676107784	-0.073694316484	0.0236174144038	-0.00401790320218	-0.129543822528	95520000	96240000	0.487865277777778
ERCC8	chr5	60873830	60945073	-	ENSG00000049167.14	0.0969793920829	0.0190411619427	0.290732643459	0.0584591784748	0.241155573814	-0.0219078656929	-0.028977022036	60680000	61320000	0.5858234375
EREG	chr4	74365144	74388749	+	ENSG00000124882.4	-0.54365466924	-0.125695332711	-0.0872508941653	0.0647280215611	0.112513740358	-0.114185473901	0.290747902962	74360000	74720000	0.0142888888888889
ERF	chr19	42247568	42255128	-	ENSG00000105722.10	-0.287284467091	-0.200740538237	0.212043519356	-0.0648317224398	-0.615900737267	0.174018914952	-0.0117169599683	41840000	42400000	0.2587
ERFE	chr2	238158969	238168900	+	ENSG00000178752.16								237760000	238240000	0.831185416666667
ERFL	chr19	41907704	41928516	-	ENSG00000268041.2								41840000	42400000	0.841935714285714
ERG28	chr14	75649790	75660876	-	ENSG00000133935.7		0.0640864170787	0.168427992533	0.188475066482		0.0396254429934		75560000	75680000	0.159366666666667
ERGIC1	chr5	172834250	172952683	+	ENSG00000113719.16	0.0902731960351	-0.0706252042936	-0.127163048718	0.0884126651427	-0.111138486076	0.0538636901739	-0.0325451480708	172720000	172960000	0.476041666666667
ERGIC2	chr12	29337351	29381189	-	ENSG00000087502.18	-0.0893597833619	0.190669121518	-0.0651391553753	-0.0881661578699	-0.16375547043	-0.059731232645	-0.306004916043	29320000	29520000	0.694055
ERGIC3	chr20	35542020	35557634	+	ENSG00000125991.19		0.027080198713	0.200482385367	-0.0898633567257		-0.00793145121316		35480000	35960000	0.129208333333333
ERH	chr14	69380127	69398299	-	ENSG00000100632.11	-0.764881349715	-0.366535780307	-0.392153147975	-0.710074494106	-0.582935752165	-0.0932550368402	-0.660305960304	69240000	69480000	0.340420833333333
ERI1	chr8	9002146	9116746	+	ENSG00000104626.15	-0.130482194087	-0.0494483898481	-0.0769902628544	-0.101767764429	-0.109782674493	-0.0669967145674	0.0206775417195	9000000	9160000	0.0134125
ERI2	chr16	20780192	20900349	-	ENSG00000196678.14		-0.013974265204	0.343242917384	0.0477824621425		-0.101530705441		20760000	21160000	0.6491275
ERI3	chr1	44221069	44355260	-	ENSG00000117419.16		0.0220256556412	0.527634565813	0.10993767461		0.0132183959354		44040000	44360000	0.0148125
ERICH1	chr8	614745	738106	-	ENSG00000104714.14								440000	1000000	0.467667857142857
ERICH2	chr2	170783785	170798971	+	ENSG00000204334.7								170200000	170920000	0.8108125
ERICH3	chr1	74568116	74673792	-	ENSG00000178965.14								74000000	74760000	0.113431578947368
ERICH4	chr19	41443155	41444765	+	ENSG00000204978.3								41440000	41600000	0.01971875
ERICH5	chr8	98064521	98093610	+	ENSG00000177459.11								97560000	98120000	0.900930357142857
ERICH6	chr3	150659884	150703971	-	ENSG00000163645.15		0.219887953003	0.0966781928757	-0.109163066983		0.14766596703		150520000	151160000	0.7125453125
